saverest,areasymbol,areaname,musym,hydgrp,kwfact,albedodry_r,restrictiondepthr,partdensity,compname,texdesc,hzdepb_r,dbovendry_r,claytotal_r,silttotal_r,sandtotal_r,fragvol,sandvf_r,caco3_r,ksat_r,wthirdbar_r,wfifteenbar_r,om_r,ph1to1h2o_r,comppct_r
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Mnl3A,C/D,.32,0.18,>200,,Minster,Silty clay,145,1.86,42,50,8,,3.5,5,0.92,32.1,24.7,1,7.6,85
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Mnl3A,C/D,.32,0.18,>200,,Minster,Clay loam,203,1.85,34,40,26,6,8,23,2.82,31,20.3,0.25,7.9,85
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Mnl3A,B/D,,0.16,>200,,Wallkill,Muck,203,,0,0,0,,0,0,77.63,53.9,23.5,80,6.7,8
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Mnl3A,D,.37,0.3,91,,Blount,Clay loam,203,2.07,34,40,26,5,7,29,0.74,21.9,19.7,0.25,7.9,7
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Mns3A,C/D,.43,0.3,>200,,McGary,Silt loam,23,1.5,24,56,20,,9,0,9.17,31.2,17.2,2.5,7,6
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Mns3A,C/D,.32,0.18,>200,,Minster,Silty clay loam,28,1.8,38,55,7,,2.5,0,2.82,37.9,29.8,3.5,6.7,90
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Mns3A,C/D,.28,0.23,>200,,Saranac,Silty clay loam,30,1.58,32,53,15,0,2.1,0,9.17,33.4,22,4.5,7,4
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Mns3A,C/D,.32,0.18,>200,,Minster,Silty clay,91,1.93,45,50,5,,2.5,0,0.92,33.8,27.9,1.25,7,90
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Mns3A,C/D,.32,0.3,>200,,McGary,Silty clay,104,2.09,44,51,5,,2,3,0.71,30.5,21.8,0.25,6.7,6
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Mns3A,C/D,.32,0.18,>200,,Minster,Silty clay,142,1.86,42,50,8,,3.5,5,0.92,32.1,24.7,1,7.6,90
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Mns3A,C/D,.28,0.23,>200,,Saranac,Silty clay,163,1.78,42,44,14,0,6.7,0,2.325,32.1,25.7,1.25,7,4
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Mns3A,C/D,.32,0.3,>200,,McGary,Stratified silty clay loam to clay,203,2.09,42,43,15,4,2,15,0.71,33.3,21.2,0.1,8.2,6
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Mns3A,C/D,.37,0.23,>200,,Saranac,Stratified clay loam to silty clay loam to silty clay,203,1.7,35,45,20,2,10,0,2.325,29.1,14.8,0.5,7,4
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Mns3A,C/D,.37,0.18,>200,,Minster,Silty clay,203,1.83,42,53,5,,2,25,0.92,29.9,20.7,0.5,7.9,90
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",MrD2,C,.37,0.28,84,,Morley,Silt loam,20,1.55,24,52,24,4,6,0,9.17,29.6,15.9,2,6.5,85
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",MrD2,D,.37,0.3,81,,Glynwood,Silt loam,20,1.63,26,52,22,3,6,0,9.17,30.7,17.3,2,6.4,8
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",MrD2,D,.37,0.29,99,,Blount,Silt loam,25,1.56,22,56,22,3,6,0,9.17,29.6,15.6,2.5,6.4,5
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",MrD2,C/D,.24,0.17,>200,,Pewamo,Silty clay loam,28,1.65,35,50,15,2,5,0,9.17,35.6,18,5,6.4,2
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",MrD2,C,.28,0.28,84,,Morley,Silty clay,43,1.75,41,41,18,6,6,0,2.82,30,22.7,1,5.9,85
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",MrD2,D,.28,0.3,81,,Glynwood,Clay,69,1.84,42,36,22,5,7,0,0.92,31.5,20.5,1,6.2,8
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",MrD2,C,.28,0.28,84,,Morley,Clay,71,1.76,43,35,22,6,6,0,2.32,32.6,22,0.75,6.3,85
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",MrD2,D,.32,0.3,81,,Glynwood,Clay loam,81,1.87,36,40,24,8,7,12,0.92,29.5,24.3,0.5,7.3,8
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",MrD2,D,.32,0.29,99,,Blount,Silty clay,83,1.78,42,42,16,4,5,0,0.92,31.1,24,1.25,6.5,5
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",MrD2,C,.32,0.28,84,,Morley,Clay loam,84,1.78,36,40,24,6,7,10,0.92,34.2,23.5,0.5,7.4,85
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",MrD2,C/D,.28,0.17,>200,,Pewamo,Silty clay,86,1.81,42,42,16,4,4,0,2.82,30.9,21,1.25,6.4,2
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",MrD2,D,.32,0.29,99,,Blount,Clay loam,99,1.98,35,40,25,6,7,12,0.92,26.6,21,0.5,7.6,5
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",MrD2,C/D,.28,0.17,>200,,Pewamo,Clay,145,1.78,42,38,20,4,5,0,2.82,32.8,23.5,1,7,2
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",MrD2,C,.37,0.28,84,,Morley,Clay loam,200,1.91,32,46,22,8,6,25,0.4,26.6,22.7,0.25,7.9,85
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",MrD2,D,.37,0.29,99,,Blount,Clay loam,200,2.01,33,45,22,6,6,24,0.74,23.8,21.4,0.25,8,5
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",MrD2,D,.32,0.3,81,,Glynwood,Clay loam,200,1.97,36,39,25,8,7,26,0.74,24.7,22.2,0.25,7.9,8
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",MrD2,C/D,.32,0.17,>200,,Pewamo,Clay loam,200,1.81,33,44,23,7,6,23,2.82,32.4,22.1,0.5,7.9,2
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",MrE2,C,.37,0.33,>200,,Hennepin,Loam,13,1.44,24,38,38,8,10,0,9.17,27.6,14,1,7,7
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",MrE2,C,.37,0.28,84,,Morley,Silt loam,20,1.55,24,52,24,4,6,0,9.17,29.6,15.9,2,6.5,85
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",MrE2,D,.37,0.3,81,,Glynwood,Silt loam,20,1.63,26,52,22,3,6,0,9.17,30.7,17.3,2,6.4,5
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",MrE2,D,.37,0.29,99,,Blount,Silt loam,25,1.56,22,56,22,3,6,0,9.17,29.6,15.6,2.5,6.4,3
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",MrE2,C,.32,0.33,>200,,Hennepin,Loam,36,1.71,24,32,44,5,13,13,2.82,29.2,15.6,0.75,7.6,7
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",MrE2,C,.28,0.28,84,,Morley,Silty clay,43,1.75,41,41,18,6,6,0,2.82,30,22.7,1,5.9,85
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",MrE2,D,.28,0.3,81,,Glynwood,Clay,69,1.84,42,36,22,5,7,0,0.92,31.5,20.5,1,6.2,5
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",MrE2,C,.28,0.28,84,,Morley,Clay,71,1.76,43,35,22,6,6,0,2.32,32.6,22,0.75,6.3,85
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",MrE2,D,.32,0.3,81,,Glynwood,Clay loam,81,1.87,36,40,24,8,7,12,0.92,29.5,24.3,0.5,7.3,5
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",MrE2,D,.32,0.29,99,,Blount,Silty clay,83,1.78,42,42,16,4,5,0,0.92,31.1,24,1.25,6.5,3
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",MrE2,C,.32,0.28,84,,Morley,Clay loam,84,1.78,36,40,24,6,7,10,0.92,34.2,23.5,0.5,7.4,85
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",MrE2,D,.32,0.29,99,,Blount,Clay loam,99,1.98,35,40,25,6,7,12,0.92,26.6,21,0.5,7.6,3
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",MrE2,C,.37,0.28,84,,Morley,Clay loam,200,1.91,32,46,22,8,6,25,0.4,26.6,22.7,0.25,7.9,85
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",MrE2,D,.37,0.29,99,,Blount,Clay loam,200,2.01,33,45,22,6,6,24,0.74,23.8,21.4,0.25,8,3
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",MrE2,D,.32,0.3,81,,Glynwood,Clay loam,200,1.97,36,39,25,8,7,26,0.74,24.7,22.2,0.25,7.9,5
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",MrE2,C,.37,0.33,>200,,Hennepin,Loam,200,1.89,19,38,43,5,9,28,2.33,24.8,14.2,0.75,7.9,7
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",MsD3,C,.32,0.33,>200,,Hennepin,Loam,13,1.44,24,38,38,8,10,0,9.17,27.6,14,1.75,7,7
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",MsD3,C,.32,0.28,84,,Morley,Clay loam,18,1.66,32,45,23,4,7,0,2.82,32.9,21.3,1.5,6.5,85
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",MsD3,D,.37,0.3,76,,Glynwood,Clay loam,18,1.66,29,41,30,3,9,0,9.17,32.5,20.3,2,6.4,5
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",MsD3,D,.32,0.29,99,,Blount,Loam,25,1.6,25,45,30,3,8,0,9.17,30.7,17.3,2.5,6.4,3
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",MsD3,C,.32,0.33,>200,,Hennepin,Loam,36,1.71,24,32,44,5,13,13,2.82,29.2,15.6,0.75,7.6,7
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",MsD3,C,.28,0.28,84,,Morley,Clay,64,1.77,41,37,22,6,6,0,2.32,32.6,22,0.75,6.3,85
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",MsD3,D,.28,0.3,76,,Glynwood,Clay,64,1.86,42,36,22,5,7,0,0.92,31.5,20.5,1,6.2,5
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",MsD3,D,.32,0.3,76,,Glynwood,Clay loam,76,1.89,36,40,24,8,7,12,0.92,29.5,24.3,0.5,7.3,5
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",MsD3,D,.32,0.29,99,,Blount,Silty clay,83,1.8,42,42,16,4,5,0,0.92,31.1,24,1.25,6.5,3
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",MsD3,C,.32,0.28,84,,Morley,Clay loam,84,1.8,36,40,24,6,7,10,0.92,34.2,23.5,0.5,7.4,85
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",MsD3,D,.32,0.29,99,,Blount,Clay loam,99,2,35,40,25,6,7,12,0.92,26.6,21,0.5,7.6,3
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",MsD3,C,.37,0.28,84,,Morley,Clay loam,200,1.91,32,46,22,8,6,25,0.42,26.6,22.7,0.25,7.9,85
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",MsD3,D,.32,0.3,76,,Glynwood,Clay loam,200,1.97,36,39,25,8,7,26,0.74,24.7,22.2,0.25,7.9,5
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",MsD3,D,.37,0.29,99,,Blount,Clay loam,200,2.01,33,45,22,6,6,24,0.74,23.8,21.4,0.25,8,3
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",MsD3,C,.37,0.33,>200,,Hennepin,Loam,200,1.89,19,38,43,5,9,28,2.33,24.8,14.2,0.75,7.9,7
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",OcA,B,.32,0.3,>200,,Ockley,Loam,20,1.41,16.5,40,43.5,2,12.3,0,9.17,26.4,11,1.75,6.1,100
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",OcA,B,.37,0.3,>200,,Ockley,Clay loam,71,1.76,27.5,47.5,25,7,7.6,0,9.17,29.5,17,0.5,5.5,100
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",OcA,B,.10,0.3,>200,,Ockley,Gravelly sandy clay loam,140,1.77,31,19,50,26,9.2,0,9.17,19.2,14.2,0.25,6.7,100
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",OcA,B,.02,0.3,>200,,Ockley,Stratified sand to gravelly loamy sand,185,1.87,3.5,6.5,90,25,10,25,373.67,4.5,1.4,0.25,7.9,100
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",OcB,B,.32,0.3,>200,,Ockley,Loam,18,1.41,16.5,40,43.5,2,12.3,0,9.17,26.4,11,1.75,6.1,100
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",OcB,B,.37,0.3,>200,,Ockley,Clay loam,69,1.76,27.5,47.5,25,7,7.6,0,9.17,29.5,17,0.5,5.5,100
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",OcB,B,.10,0.3,>200,,Ockley,Gravelly sandy clay loam,135,1.77,31,19,50,26,9.2,0,9.17,19.2,14.2,0.25,6.7,100
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",OcB,B,.02,0.3,>200,,Ockley,Stratified sand to gravelly loamy sand,183,1.87,3.5,6.5,90,25,10,25,373.67,4.5,1.4,0.25,7.9,100
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",On,B/D,.32,0.09,>200,,Olentangy,Mucky silt loam,38,0.84,23.5,67.1,9.4,,6.6,0,9.17,33,20.2,17.5,5.7,100
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",On,B/D,.37,0.09,>200,,Olentangy,Coprogenous earth,102,1.03,26.5,68.5,5,,1,0,9.17,,,7.5,5.4,100
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",On,B/D,.37,0.09,>200,,Olentangy,Silty clay loam,152,1.55,30,61.4,8.6,4,3.6,10,0.92,36.1,27.1,7.5,7.9,100
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Pm,D,.37,0.29,99,,Blount,Silt loam,25,1.52,22,56,22,3,6,0,9.17,29.3,15.4,2.5,6.4,9
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Pm,C/D,.24,0.17,>200,,Pewamo,Silty clay loam,28,1.66,35,50,15,2,5,0,9.17,34.6,24.4,4,6.4,85
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Pm,C/D,.24,0.23,>200,,Minster,Silty clay,28,1.86,44,49,7,,5,0,2.82,35,30.5,5,7,6
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Pm,D,.32,0.29,99,,Blount,Silty clay,83,1.77,42,42,16,4,5,0,0.92,31.5,24.1,1,6.5,9
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Pm,C/D,.28,0.17,>200,,Pewamo,Silty clay,86,1.83,42,42,16,4,4,0,2.82,31.2,24.3,1.5,6.9,85
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Pm,C/D,.32,0.23,>200,,Minster,Silty clay,91,1.93,45,50,5,,3,0,0.92,33.1,26.5,1.25,7,6
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Pm,D,.32,0.29,99,,Blount,Clay loam,99,2.01,35,40,25,6,7,12,0.92,27.6,25.5,0.5,7.6,9
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Pm,C/D,.28,0.17,>200,,Pewamo,Silty clay,120,1.89,42,42,16,4,4,0,2.82,29.3,20.8,1,7.2,85
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Pm,C/D,.32,0.23,>200,,Minster,Silty clay,142,1.86,43,50,7,,4,5,0.92,32.2,24.9,1,7.6,6
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Pm,C/D,.32,0.17,>200,,Pewamo,Clay loam,145,1.9,35,44,21,7,6,15,2.82,31.4,23.4,0.75,7.4,85
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Pm,D,.37,0.29,99,,Blount,Clay loam,200,2.09,33,45,22,7,6,24,0.74,23.8,21.4,0.25,8,9
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Pm,C/D,.32,0.17,>200,,Pewamo,Clay loam,200,1.9,33,44,23,7,6,23,2.82,32,21.8,0.5,7.8,85
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Pm,C/D,.32,0.23,>200,,Minster,Silty clay,200,1.83,44,53,3,,2,30,0.92,30.5,21.8,0.5,7.9,6
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Pn,C/D,.32,0.23,>200,,Pewamo,Silty clay loam,33,1.66,33.5,47.8,18.7,7,11.3,0,9.17,35.8,27.6,7.5,6.7,100
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Pn,C/D,.24,0.23,>200,,Pewamo,Clay,127,1.78,42.5,29.7,27.8,7,7.9,3,2.82,32.7,24,1.25,7,100
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Pn,C/D,.28,0.23,>200,,Pewamo,Clay loam,160,1.84,35,31.7,33.3,7,10.1,22,2.82,33.5,23,0.5,7.6,100
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Po,D,.37,0.29,99,,Blount,Silt loam,25,1.52,22,56,22,3,6,0,9.17,29.3,15.4,2.5,6.4,9
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Po,C/D,.20,0.17,>200,,Pewamo,Silty clay,28,1.72,42,46,12,2,4,0,9.17,32.7,19,4,6.4,85
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Po,C/D,.24,0.23,>200,,Minster,Silty clay,28,1.86,44,49,7,,5,0,2.82,35,19,5,7,6
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Po,D,.32,0.29,99,,Blount,Silty clay,83,1.77,42,42,16,4,5,0,0.92,31.3,24,1,6.5,9
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Po,C/D,.28,0.17,>200,,Pewamo,Silty clay,86,1.83,42,42,16,4,4,0,2.82,31.2,22,1.5,6.9,85
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Po,C/D,.32,0.23,>200,,Minster,Silty clay,91,1.93,45,50,5,,3,0,0.92,33.1,24,1.25,7,6
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Po,D,.32,0.29,99,,Blount,Clay loam,99,2.01,35,40,25,6,7,12,0.92,26.6,21,0.5,7.6,9
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Po,C/D,.28,0.17,>200,,Pewamo,Silty clay,120,1.89,42,42,16,4,4,0,2.82,29.3,20.8,1,7.2,85
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Po,C/D,.32,0.23,>200,,Minster,Silty clay,142,1.86,43,50,7,,4,5,0.92,32.2,24.9,1,7.6,6
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Po,C/D,.32,0.17,>200,,Pewamo,Clay loam,145,1.9,35,44,21,7,6,15,2.82,31.4,23.4,0.75,7.4,85
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Po,D,.37,0.29,99,,Blount,Clay loam,200,2.09,33,45,22,7,6,24,0.74,23.8,21.4,0.25,8,9
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Po,C/D,.32,0.17,>200,,Pewamo,Clay loam,200,1.9,33,44,23,7,6,23,2.82,32,21.8,0.5,7.8,85
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Po,C/D,.32,0.23,>200,,Minster,Silty clay,200,1.83,44,53,3,,2,30,0.92,30.5,21.8,0.5,7.9,6
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",PuA,D,.37,0.29,99,,Blount,Silt loam,25,1.52,22,56,22,3,6,0,9.17,29.3,15.4,2.5,6.4,9
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",PuA,C/D,.24,0.23,>200,,Minster,Silty clay,28,1.86,44,49,7,,5,0,2.82,35,30.5,5,7,6
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",PuA,C/D,.24,0.17,>200,,Pewamo,Silty clay loam,28,1.66,35,50,15,2,5,0,9.17,34.6,24.4,4,6.4,50
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",PuA,D,.32,0.29,99,,Blount,Silty clay,83,1.77,42,42,16,4,5,0,0.92,31.5,24.1,1,6.5,9
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",PuA,C/D,.28,0.17,>200,,Pewamo,Silty clay,86,1.83,42,42,16,4,4,0,2.82,31.2,24.3,1.5,6.9,50
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",PuA,C/D,.32,0.23,>200,,Minster,Silty clay,91,1.93,45,50,5,,3,0,0.92,33.1,26.5,1.25,7,6
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",PuA,D,.32,0.29,99,,Blount,Clay loam,99,2.01,35,40,25,6,7,12,0.92,27.6,25.5,0.5,7.6,9
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",PuA,C/D,.28,0.17,>200,,Pewamo,Silty clay,120,1.89,42,42,16,4,4,0,2.82,29.3,20.8,1,7.2,50
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",PuA,C/D,.32,0.23,>200,,Minster,Silty clay,142,1.86,43,50,7,,4,5,0.92,32.2,24.9,1,7.6,6
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",PuA,C/D,.32,0.17,>200,,Pewamo,Clay loam,145,1.9,35,44,21,7,6,15,2.82,31.4,23.4,0.75,7.4,50
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",PuA,C/D,.32,0.23,>200,,Minster,Silty clay,200,1.83,44,53,3,,2,30,0.92,30.5,21.8,0.5,7.9,6
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",PuA,C/D,.32,0.17,>200,,Pewamo,Clay loam,200,1.9,33,44,23,7,6,23,2.82,32,21.8,0.5,7.8,50
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",PuA,D,.37,0.29,99,,Blount,Clay loam,200,2.09,33,45,22,7,6,24,0.74,23.8,21.4,0.25,8,9
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",RmB,C,.32,0.3,>200,,Rawson,Loam,23,1.5,18.5,38.5,43,7,12.4,0,9.17,27.3,12.7,2,6.2,97
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",RmB,C,.32,0.3,>200,,Rawson,Clay loam,81,1.68,29,37,34,12,10.2,0,9.17,30.6,18.9,0.75,6.7,97
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",RmB,C,.24,0.3,>200,,Rawson,Clay,152,2.05,45,28.9,26.1,3,7.8,15,0.71,29.9,23,0.3,7.6,97
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",RuB,C,.32,0.3,>200,,Rawson,Loam,23,1.5,18.5,38.5,43,7,12.4,0,9.17,27.3,12.7,2,6.2,35
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",RuB,C,.32,0.3,>200,,Rawson,Clay loam,81,1.68,29,37,34,12,10.2,0,9.17,30.6,18.9,0.75,6.7,35
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",RuB,C,.24,0.3,>200,,Rawson,Clay,152,2.05,45,28.9,26.1,3,7.8,15,0.71,29.9,23,0.3,7.6,35
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",SaS3AF,B/D,.20,0.23,>200,,Shoals,Silty clay loam,20,1.46,30,52,18,0,7,0,9.17,31.1,17.1,3,7,6
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",SaS3AF,C/D,.28,0.23,>200,,Saranac,Silty clay loam,30,1.58,32,53,15,0,2.1,0,9.17,33.4,22,4.6,7,65
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",SaS3AF,C/D,.28,0.23,>200,,Saranac,Silty clay loam,30,1.58,32,53,15,0,2.1,0,9.17,33.4,22,5,7,4
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",SaS3AF,C,.24,0.18,>200,,Spencerville,Silty clay loam,38,1.78,35,50,15,0,8,0,9.17,33.3,26.9,4,7,25
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",SaS3AF,B/D,.43,0.23,>200,,Shoals,Silt loam,91,1.52,25,51,24,0,10,0,9.17,31.1,17,1.25,7,6
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",SaS3AF,C,.32,0.18,>200,,Spencerville,Silty clay loam,122,1.8,38,44,18,0,9,0,2.325,31.8,24.1,1,7,25
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",SaS3AF,C/D,.28,0.23,>200,,Saranac,Silty clay,163,1.78,42,44,14,0,6.7,0,2.325,32.1,25.7,1.25,7,65
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",SaS3AF,C/D,.28,0.23,>200,,Saranac,Silty clay,163,1.78,42,44,14,0,6.7,0,2.325,32.1,25.7,1.5,7,4
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",SaS3AF,C/D,.37,0.23,>200,,Saranac,Stratified clay loam to silty clay loam to silty clay,203,1.7,35,45,20,2,10,0,2.325,29.1,14.8,0.5,7,65
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",SaS3AF,C/D,.37,0.23,>200,,Saranac,Stratified clay loam to silty clay loam to silty clay,203,1.7,35,45,20,2,10,0,2.325,29.1,14.8,0.5,7,4
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",SaS3AF,B/D,.37,0.23,>200,,Shoals,Stratified sandy loam to silt loam to clay loam,203,1.55,25,45,30,2,10,0,9.17,26,11.3,0.75,7.2,6
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",SaS3AF,C,.32,0.18,>200,,Spencerville,Clay loam,203,1.86,35,41,24,2,8,5,2.325,33,26.4,0.5,7.2,25
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Sac3AF,C/D,.28,0.23,>200,2.61,Saranac,Silty clay loam,18,1.5,33,51,16,0,7,0,2.82,34.5,22.8,4.5,7,85
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Sac3AF,B/D,.32,0.29,>200,2.57,Shoals,Silt loam,20,1.58,24,54,22,0,9,0,9.17,31.5,17.6,3,7,7
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Sac3AF,B/D,.24,0.17,>200,2.55,Sloan,Silty clay loam,30,1.57,28,54,18,0,4,0,9.17,33.1,20.4,4,7,8
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Sac3AF,B/D,.43,0.29,>200,2.6,Shoals,Silt loam,91,1.54,23,52,25,0,8,0,9.17,29.4,14.6,1.25,7,7
