Cell_ID,Soil_ID,Mgmt_Field_ID,Reach_ID,Reach_Location_Code,Cell_Area,Time_of_Conc,Avg_Elevation,RCN_Calib_ID,Avg_Land_Slope,Aspect,RUSLE_ls_Fctr,RCN_Rtn_Calib_Fctr,Secondary_Climate_File_ID,Sheet_Flow_Mannings_n,Geology_ID,Conc_Flow_Slope,Conc_Flow_Length,Hydraulic_Geom_ID,Conc_Flow_Hydraulic_Depth,Conc_Flow_Mannings_n,Sheet_Flow_Slope,Sheet_Flow_Length,Shallow_Conc_Flow_Slope,Shallow_Conc_Flow_Length,Delivery_Ratio,Constant_USLE_C_Fctr,Constant_USLE_P_Fctr,All_OC_Calib_Fctr,All_N_Calib_Fctr,All_P_Calib_Fctr,Sheet_and_Rill_Erosion_Calib_Fctr,Gullies_Erosion_Calib_Fctr,Input_Units_Code
22,,,2,1,7.9600,,163.41,,0.02260,345.96,0.294,,,,,0.00039,206.78,,,,0.09180,50.00,0.02420,50.00,,,,,,,,,1
23,,,2,1,6.8000,,163.30,,0.02201,130.34,0.286,,,,,0.00001,160.56,,,,0.03600,50.00,0.00200,50.00,,,,,,,,,1
31,,,3,0,10.7600,,165.05,,0.05433,328.07,0.631,,,,,0.00179,1123.82,,,,0.07200,50.00,0.00001,50.00,,,,,,,,,1
32,,,3,1,2.0100,,163.83,,0.02683,331.97,0.336,,,,,0.00211,118.14,,,,0.07200,50.00,0.01703,50.00,,,,,,,,,1
33,,,3,1,0.1400,,163.01,,0.00058,41.71,0.039,,,,,0.00001,0.00,,,,0.00001,35.36,0.00001,0.00,,,,,,,,,1
42,,,4,1,3.2000,,163.24,,0.01371,12.29,0.177,,,,,0.00001,231.63,,,,0.00001,50.00,0.00001,50.00,,,,,,,,,1
43,,,4,1,7.8500,,163.31,,0.01742,116.15,0.220,,,,,0.00001,331.27,,,,0.04397,50.00,0.00001,50.00,,,,,,,,,1
52,,,5,1,14.8500,,164.00,,0.02650,328.19,0.327,,,,,0.00251,678.91,,,,0.05142,50.00,0.00459,50.00,,,,,,,,,1
53,,,5,1,10.6900,,163.81,,0.01350,80.64,0.185,,,,,0.00502,318.85,,,,0.00800,50.00,0.00600,50.00,,,,,,,,,1
62,,,6,1,0.8100,,163.55,,0.00564,342.65,0.091,,,,,0.00140,78.14,,,,0.00614,50.00,0.00586,50.00,,,,,,,,,1
63,,,6,1,1.5900,,163.65,,0.01187,72.66,0.141,,,,,0.00137,92.28,,,,0.01000,50.00,0.00049,50.00,,,,,,,,,1
71,,,7,0,10.3000,,165.74,,0.03438,19.32,0.439,,,,,0.00110,749.26,,,,0.07200,50.00,0.00566,50.00,,,,,,,,,1
72,,,7,1,20.5900,,165.07,,0.05017,288.39,0.636,,,,,0.00271,220.92,,,,0.01000,50.00,0.00001,50.00,,,,,,,,,1
73,,,7,1,42.3800,,164.50,,0.01474,58.57,0.195,,,,,0.00037,828.26,,,,0.03200,50.00,0.00200,50.00,,,,,,,,,1
81,,,8,0,10.4000,,165.28,,0.01285,11.64,0.188,,,,,0.00113,621.99,,,,0.01200,50.00,0.00001,50.00,,,,,,,,,1
82,,,8,1,23.3000,,164.86,,0.00986,328.50,0.150,,,,,0.00104,873.11,,,,0.01083,50.00,0.00717,50.00,,,,,,,,,1
83,,,8,1,12.4500,,164.93,,0.00954,99.46,0.150,,,,,0.00185,325.42,,,,0.01000,50.00,0.00201,50.00,,,,,,,,,1
92,,,9,1,19.4700,,164.09,,0.01835,311.46,0.236,,,,,0.00026,397.84,,,,0.03200,50.00,0.00200,50.00,,,,,,,,,1
93,,,9,1,32.2900,,180.09,,0.13369,71.03,2.446,,,,,0.05739,747.90,,,,0.00800,50.00,0.00952,50.00,,,,,,,,,1
102,,,10,1,15.5400,,164.30,,0.00860,297.51,0.126,,,,,0.00035,883.47,,,,0.00942,50.00,0.02059,50.00,,,,,,,,,1
103,,,10,1,20.6600,,164.87,,0.02336,46.84,0.287,,,,,0.00044,917.90,,,,0.00199,50.00,0.00001,50.00,,,,,,,,,1
112,,,11,1,28.7800,,165.35,,0.02743,311.14,0.349,,,,,0.00001,608.20,,,,0.07800,50.00,0.00198,50.00,,,,,,,,,1
113,,,11,1,19.6400,,165.16,,0.01877,84.58,0.230,,,,,0.00230,473.35,,,,0.01507,50.00,0.00425,50.00,,,,,,,,,1
121,,,12,0,10.3600,,166.23,,0.02694,87.61,0.327,,,,,0.00001,678.26,,,,0.00597,50.00,0.00001,50.00,,,,,,,,,1
122,,,12,1,17.1000,,165.97,,0.02614,304.44,0.324,,,,,0.00191,524.41,,,,0.05600,50.00,0.00001,50.00,,,,,,,,,1
123,,,12,1,14.7800,,165.59,,0.01350,76.34,0.172,,,,,0.00188,657.90,,,,0.00800,50.00,0.00138,50.00,,,,,,,,,1
132,,,13,1,7.7500,,165.31,,0.01033,51.85,0.138,,,,,0.00167,419.91,,,,0.08000,50.00,0.00400,50.00,,,,,,,,,1
133,,,13,1,14.7800,,165.49,,0.01161,120.19,0.163,,,,,0.00055,365.77,,,,0.03371,50.00,0.00829,50.00,,,,,,,,,1
141,,,14,0,13.2400,,166.80,,0.03586,23.06,0.457,,,,,0.00070,868.55,,,,0.00400,50.00,0.00201,50.00,,,,,,,,,1
142,,,14,1,11.6500,,166.49,,0.02988,334.55,0.372,,,,,0.00001,534.77,,,,0.05428,50.00,0.01170,50.00,,,,,,,,,1
143,,,14,1,20.7800,,166.41,,0.01316,101.26,0.176,,,,,0.00091,664.77,,,,0.00800,50.00,0.00201,50.00,,,,,,,,,1
152,,,15,1,0.6500,,165.29,,0.01164,8.43,0.145,,,,,0.00001,7.78,,,,0.01398,50.00,0.00001,50.00,,,,,,,,,1
153,,,15,1,0.7000,,165.13,,0.00195,134.52,0.056,,,,,0.00001,57.78,,,,0.00198,50.00,0.00001,50.00,,,,,,,,,1
162,,,16,1,47.1300,,166.19,,0.02389,353.98,0.316,,,,,0.00259,560.56,,,,0.08599,50.00,0.00001,50.00,,,,,,,,,1
163,,,16,1,32.1700,,165.61,,0.01153,124.38,0.159,,,,,0.00034,910.04,,,,0.02399,50.00,0.00001,50.00,,,,,,,,,1
172,,,17,1,1.9600,,166.85,,0.02558,38.28,0.334,,,,,0.00001,102.63,,,,0.02741,50.00,0.03858,50.00,,,,,,,,,1
173,,,17,1,0.7700,,165.75,,0.00434,98.22,0.063,,,,,0.00001,81.92,,,,0.02200,50.00,0.00199,50.00,,,,,,,,,1
181,,,18,0,10.1500,,198.48,,0.10491,261.56,1.813,,,,,0.06021,524.41,,,,0.00634,50.00,0.01014,50.00,,,,,,,,,1
182,,,18,1,41.5000,,189.42,,0.12277,314.73,2.260,,,,,0.04997,748.55,,,,0.01214,50.00,0.01792,50.00,,,,,,,,,1
183,,,18,1,44.8200,,187.55,,0.12344,60.61,2.261,,,,,0.03071,842.70,,,,0.01531,50.00,0.03511,50.00,,,,,,,,,1
191,,,19,0,10.5300,,169.26,,0.01081,354.88,0.157,,,,,0.00465,500.56,,,,0.00600,50.00,0.00552,50.00,,,,,,,,,1
192,,,19,1,14.4200,,168.47,,0.01492,4.65,0.193,,,,,0.00625,672.70,,,,0.03200,50.00,0.00400,50.00,,,,,,,,,1
193,,,19,1,7.3400,,167.47,,0.01294,89.21,0.183,,,,,0.00512,234.35,,,,0.00600,50.00,0.00800,50.00,,,,,,,,,1
202,,,20,1,8.7700,,166.20,,0.01154,71.38,0.157,,,,,0.00231,521.98,,,,0.01400,50.00,0.00001,50.00,,,,,,,,,1
203,,,20,1,12.9900,,166.03,,0.01336,173.44,0.178,,,,,0.00030,676.54,,,,0.03849,50.00,0.00551,50.00,,,,,,,,,1
212,,,21,1,1.0200,,166.61,,0.03439,4.16,0.363,,,,,0.00001,0.00,,,,0.01800,50.00,0.00001,33.64,,,,,,,,,1
213,,,21,1,6.1600,,167.04,,0.01657,168.89,0.234,,,,,0.00120,503.76,,,,0.00400,50.00,0.00001,50.00,,,,,,,,,1
221,,,22,0,11.2100,,170.60,,0.01694,19.27,0.230,,,,,0.01178,527.49,,,,0.02103,50.00,0.03372,50.00,,,,,,,,,1
222,,,22,1,15.7400,,168.48,,0.02442,337.25,0.339,,,,,0.00343,813.76,,,,0.04566,50.00,0.02069,50.00,,,,,,,,,1
223,,,22,1,22.1100,,167.49,,0.01169,85.41,0.166,,,,,0.00122,744.12,,,,0.01800,50.00,0.00201,50.00,,,,,,,,,1
232,,,23,1,1.8500,,167.16,,0.01289,38.58,0.168,,,,,0.00001,0.00,,,,0.00200,50.00,0.00211,47.43,,,,,,,,,1
233,,,23,1,5.0200,,167.39,,0.02062,182.29,0.272,,,,,0.00001,432.05,,,,0.02766,50.00,0.00233,50.00,,,,,,,,,1
242,,,24,1,0.8900,,167.20,,0.01776,342.04,0.157,,,,,0.00001,0.00,,,,0.00800,50.00,0.00533,37.43,,,,,,,,,1
243,,,24,1,0.9800,,167.56,,0.02282,174.63,0.319,,,,,0.00001,1.57,,,,0.01448,50.00,0.00750,50.00,,,,,,,,,1
252,,,25,1,0.6900,,167.35,,0.02252,292.86,0.221,,,,,0.00001,0.00,,,,0.01398,50.00,0.00001,23.28,,,,,,,,,1
253,,,25,1,0.3400,,167.36,,0.02008,90.26,0.289,,,,,0.00001,0.00,,,,0.01411,35.36,0.00001,0.00,,,,,,,,,1
261,,,26,0,12.0300,,204.05,,0.07077,8.17,1.144,,,,,0.04108,318.20,,,,0.01448,50.00,0.05841,50.00,,,,,,,,,1
262,,,26,1,21.2800,,185.86,,0.08039,325.75,1.359,,,,,0.05374,519.20,,,,0.01400,50.00,0.02869,50.00,,,,,,,,,1
263,,,26,1,28.0900,,182.20,,0.07575,63.37,1.317,,,,,0.00590,489.20,,,,0.01034,50.00,0.01000,50.00,,,,,,,,,1
272,,,27,1,4.7100,,167.90,,0.01956,35.68,0.227,,,,,0.00066,152.28,,,,0.00400,50.00,0.00800,50.00,,,,,,,,,1
273,,,27,1,6.2500,,168.70,,0.01868,130.11,0.259,,,,,0.00674,248.85,,,,0.02800,50.00,0.00049,50.00,,,,,,,,,1
282,,,28,1,17.9000,,169.96,,0.02089,19.11,0.278,,,,,0.00637,557.49,,,,0.02883,50.00,0.01020,50.00,,,,,,,,,1
283,,,28,1,4.5300,,169.25,,0.02280,116.26,0.288,,,,,0.00206,158.14,,,,0.06083,50.00,0.00469,50.00,,,,,,,,,1
292,,,29,1,0.2000,,170.90,,0.02995,254.97,0.287,,,,,0.00001,0.00,,,,0.03714,35.00,0.00001,0.00,,,,,,,,,1
293,,,29,1,1.7700,,177.84,,0.12436,32.19,2.110,,,,,0.12569,152.28,,,,0.06400,50.00,0.07919,50.00,,,,,,,,,1
301,,,30,0,10.0800,,205.23,,0.09910,73.86,1.716,,,,,0.03526,423.70,,,,0.03400,50.00,0.02117,50.00,,,,,,,,,1
302,,,30,1,28.4900,,195.62,,0.14465,331.65,2.615,,,,,0.04255,648.55,,,,0.00766,50.00,0.04164,50.00,,,,,,,,,1
303,,,30,1,17.5500,,192.82,,0.14849,69.72,2.780,,,,,0.09651,222.28,,,,0.01731,50.00,0.02366,50.00,,,,,,,,,1
311,,,31,0,12.0200,,200.26,,0.08119,13.11,1.392,,,,,0.05363,426.48,,,,0.00766,50.00,0.01192,50.00,,,,,,,,,1
312,,,31,1,0.7800,,181.71,,0.14147,337.45,2.258,,,,,0.36268,9.85,,,,0.03806,50.00,0.15779,50.00,,,,,,,,,1
313,,,31,1,1.3300,,185.11,,0.17511,66.58,3.158,,,,,0.11725,96.42,,,,0.06085,50.00,0.19539,50.00,,,,,,,,,1
321,,,32,0,10.4300,,204.83,,0.02695,316.62,0.365,,,,,0.01286,734.41,,,,0.00917,50.00,0.01000,50.00,,,,,,,,,1
322,,,32,1,10.5000,,195.38,,0.08501,325.61,1.387,,,,,0.02787,322.99,,,,0.01069,50.00,0.01931,50.00,,,,,,,,,1
323,,,32,1,11.4100,,187.93,,0.13930,90.81,2.465,,,,,0.04417,421.63,,,,0.09169,50.00,0.13990,50.00,,,,,,,,,1
332,,,33,1,11.1100,,169.57,,0.02466,89.70,0.336,,,,,0.00226,847.84,,,,0.00600,50.00,0.00201,50.00,,,,,,,,,1
333,,,33,1,0.8900,,168.89,,0.03742,211.53,0.579,,,,,0.00001,0.00,,,,0.01854,50.00,0.01214,27.43,,,,,,,,,1
342,,,34,1,5.4300,,170.42,,0.03555,345.28,0.415,,,,,0.00283,389.20,,,,0.06224,50.00,0.00176,50.00,,,,,,,,,1
343,,,34,1,2.1400,,170.23,,0.02977,176.77,0.409,,,,,0.00729,144.35,,,,0.02751,50.00,0.01746,50.00,,,,,,,,,1
352,,,35,1,5.0500,,180.19,,0.18142,286.16,3.145,,,,,0.09313,156.42,,,,0.08556,50.00,0.25532,50.00,,,,,,,,,1
353,,,35,1,15.2100,,185.26,,0.10951,100.75,1.834,,,,,0.05949,386.84,,,,0.05699,50.00,0.09871,50.00,,,,,,,,,1
362,,,36,1,5.4800,,188.44,,0.18783,284.96,3.240,,,,,0.09145,254.71,,,,0.08872,50.00,0.04262,50.00,,,,,,,,,1
363,,,36,1,0.9500,,171.44,,0.03837,97.07,0.609,,,,,0.00385,35.71,,,,0.00552,50.00,0.00649,50.00,,,,,,,,,1
371,,,37,0,10.1300,,204.09,,0.04167,321.06,0.587,,,,,0.01815,610.62,,,,0.00400,50.00,0.00435,50.00,,,,,,,,,1
372,,,37,1,3.4100,,197.21,,0.11771,264.85,2.216,,,,,0.21394,83.99,,,,0.02042,50.00,0.08595,50.00,,,,,,,,,1
373,,,37,1,1.2000,,197.30,,0.13289,42.31,2.534,,,,,0.11595,1.57,,,,0.03914,50.00,0.07545,50.00,,,,,,,,,1
382,,,38,1,4.3600,,182.61,,0.19264,311.09,3.489,,,,,0.09555,138.85,,,,0.09072,50.00,0.22932,50.00,,,,,,,,,1
383,,,38,1,16.2900,,180.51,,0.06490,111.42,1.010,,,,,0.03985,604.41,,,,0.02834,50.00,0.02200,50.00,,,,,,,,,1
391,,,39,0,11.5500,,203.45,,0.09771,297.91,1.641,,,,,0.04120,538.20,,,,0.00834,50.00,0.01820,50.00,,,,,,,,,1
392,,,39,1,5.7800,,189.79,,0.16619,241.16,3.081,,,,,0.11495,160.56,,,,0.03509,50.00,0.15155,50.00,,,,,,,,,1
393,,,39,1,10.9300,,187.38,,0.18122,25.05,3.339,,,,,0.04818,392.63,,,,0.10429,50.00,0.10940,50.00,,,,,,,,,1
401,,,40,0,13.5200,,190.74,,0.11435,106.48,2.062,,,,,0.03991,513.70,,,,0.08621,50.00,0.10178,50.00,,,,,,,,,1
402,,,40,1,37.8700,,186.87,,0.13114,358.12,2.377,,,,,0.00232,691.69,,,,0.03400,50.00,0.00001,50.00,,,,,,,,,1
403,,,40,1,39.0100,,184.98,,0.10925,145.04,1.979,,,,,0.04774,489.56,,,,0.03068,50.00,0.12092,50.00,,,,,,,,,1
411,,,41,0,10.1800,,185.70,,0.07866,143.74,1.229,,,,,0.04218,549.20,,,,0.02868,50.00,0.02000,50.00,,,,,,,,,1
412,,,41,1,1.0900,,171.33,,0.01356,3.81,0.170,,,,,0.00446,17.78,,,,0.01000,50.00,0.00400,50.00,,,,,,,,,1
413,,,41,1,2.0800,,174.26,,0.08530,129.20,1.298,,,,,0.02783,100.21,,,,0.04820,50.00,0.09002,50.00,,,,,,,,,1
422,,,42,1,41.0400,,186.64,,0.10145,344.34,1.745,,,,,0.02846,822.34,,,,0.00800,50.00,0.01200,50.00,,,,,,,,,1
423,,,42,1,13.3300,,175.47,,0.05041,155.99,0.751,,,,,0.00984,294.71,,,,0.04000,50.00,0.00800,50.00,,,,,,,,,1
431,,,43,0,10.1000,,198.09,,0.07166,12.20,1.156,,,,,0.03628,571.69,,,,0.01800,50.00,0.00473,50.00,,,,,,,,,1
432,,,43,1,9.1100,,189.11,,0.09220,326.98,1.500,,,,,0.03559,459.56,,,,0.04351,50.00,0.05434,50.00,,,,,,,,,1
433,,,43,1,9.9200,,191.93,,0.09044,75.49,1.495,,,,,0.04785,309.56,,,,0.00400,50.00,0.04700,50.00,,,,,,,,,1
442,,,44,1,3.1000,,184.22,,0.15433,29.77,2.515,,,,,0.09198,144.71,,,,0.01735,50.00,0.09880,50.00,,,,,,,,,1
443,,,44,1,7.6900,,182.99,,0.04698,188.16,0.661,,,,,0.03578,421.27,,,,0.01517,50.00,0.03440,50.00,,,,,,,,,1
451,,,45,0,10.4900,,214.07,,0.04003,60.24,0.586,,,,,0.02085,583.41,,,,0.01000,50.00,0.01269,50.00,,,,,,,,,1
452,,,45,1,56.5000,,202.19,,0.08596,337.82,1.418,,,,,0.02252,657.19,,,,0.00800,50.00,0.00600,50.00,,,,,,,,,1
453,,,45,1,43.4200,,200.26,,0.08781,102.27,1.421,,,,,0.04028,662.05,,,,0.01000,50.00,0.01269,50.00,,,,,,,,,1
462,,,46,1,0.3800,,179.52,,0.17527,72.31,2.156,,,,,0.00001,0.00,,,,0.13734,50.00,0.14810,13.28,,,,,,,,,1
463,,,46,1,0.4100,,177.48,,0.03310,198.56,0.528,,,,,0.00001,0.00,,,,0.01283,50.00,0.05727,29.50,,,,,,,,,1
471,,,47,0,14.1200,,217.56,,0.02087,53.39,0.303,,,,,0.01351,575.12,,,,0.00400,50.00,0.00566,50.00,,,,,,,,,1
472,,,47,1,41.9000,,206.35,,0.05893,353.07,0.918,,,,,0.01316,697.19,,,,0.00800,50.00,0.00649,50.00,,,,,,,,,1
473,,,47,1,42.5800,,200.93,,0.06228,110.71,0.960,,,,,0.02754,524.41,,,,0.01214,50.00,0.02842,50.00,,,,,,,,,1
482,,,48,1,6.2600,,185.43,,0.09410,62.94,1.602,,,,,0.06572,234.71,,,,0.00800,50.00,0.01751,50.00,,,,,,,,,1
483,,,48,1,25.4800,,191.32,,0.06630,208.62,0.982,,,,,0.04733,455.06,,,,0.02206,50.00,0.04316,50.00,,,,,,,,,1
492,,,49,1,10.3500,,191.25,,0.06535,354.29,1.014,,,,,0.02626,562.70,,,,0.02243,50.00,0.03658,50.00,,,,,,,,,1
493,,,49,1,1.6700,,186.68,,0.10305,182.43,1.660,,,,,0.04288,52.28,,,,0.07607,50.00,0.07665,50.00,,,,,,,,,1
502,,,50,1,2.5000,,188.50,,0.11363,333.31,1.791,,,,,0.01152,33.99,,,,0.09792,50.00,0.05510,50.00,,,,,,,,,1
503,,,50,1,1.6800,,190.24,,0.08655,145.36,1.291,,,,,0.05916,111.57,,,,0.03800,50.00,0.06000,50.00,,,,,,,,,1
511,,,51,0,14.3600,,220.20,,0.01696,92.07,0.238,,,,,0.00794,673.99,,,,0.00201,50.00,0.00400,50.00,,,,,,,,,1
512,,,51,1,35.3600,,207.72,,0.05379,343.52,0.801,,,,,0.01314,760.98,,,,0.00400,50.00,0.00200,50.00,,,,,,,,,1
513,,,51,1,46.5500,,208.87,,0.05381,94.62,0.802,,,,,0.01731,872.05,,,,0.01000,50.00,0.00717,50.00,,,,,,,,,1
522,,,52,1,1.4400,,190.94,,0.12386,5.83,2.140,,,,,0.02340,49.14,,,,0.06800,50.00,0.17200,50.00,,,,,,,,,1
523,,,52,1,1.7600,,189.50,,0.07711,172.97,1.192,,,,,0.04712,125.71,,,,0.04200,50.00,0.07254,50.00,,,,,,,,,1
532,,,53,1,0.1900,,186.66,,0.03251,55.01,0.333,,,,,0.00001,0.00,,,,0.01804,29.14,0.00001,0.00,,,,,,,,,1
533,,,53,1,0.5100,,189.87,,0.09773,169.98,1.393,,,,,0.12186,11.57,,,,0.06007,50.00,0.05694,50.00,,,,,,,,,1
542,,,54,1,27.9600,,203.00,,0.07296,13.93,1.133,,,,,0.03246,690.98,,,,0.00600,50.00,0.00849,50.00,,,,,,,,,1
543,,,54,1,10.5500,,199.19,,0.07618,155.09,1.182,,,,,0.03970,410.62,,,,0.01303,50.00,0.01891,50.00,,,,,,,,,1
551,,,55,0,10.4400,,217.11,,0.03856,39.21,0.585,,,,,0.01613,801.69,,,,0.00717,50.00,0.00518,50.00,,,,,,,,,1
552,,,55,1,10.9600,,208.23,,0.07602,346.48,1.223,,,,,0.03745,502.34,,,,0.00766,50.00,0.00507,50.00,,,,,,,,,1
553,,,55,1,4.9200,,207.86,,0.07984,100.37,1.299,,,,,0.08139,100.21,,,,0.01606,50.00,0.02582,50.00,,,,,,,,,1
562,,,56,1,5.6300,,203.07,,0.09312,32.85,1.474,,,,,0.06347,245.42,,,,0.01735,50.00,0.02178,50.00,,,,,,,,,1
563,,,56,1,7.8700,,203.49,,0.06288,178.76,0.932,,,,,0.05169,281.27,,,,0.01897,50.00,0.01693,50.00,,,,,,,,,1
572,,,57,1,9.0200,,209.74,,0.05920,331.75,0.903,,,,,0.03135,479.20,,,,0.01503,50.00,0.01649,50.00,,,,,,,,,1
573,,,57,1,5.4300,,208.00,,0.07786,107.23,1.263,,,,,0.08687,93.64,,,,0.02200,50.00,0.06800,50.00,,,,,,,,,1
581,,,58,0,10.1700,,221.03,,0.01825,55.22,0.270,,,,,0.01294,526.48,,,,0.00318,50.00,0.00449,50.00,,,,,,,,,1
582,,,58,1,27.8900,,218.08,,0.04211,359.12,0.611,,,,,0.01250,880.98,,,,0.01069,50.00,0.00732,50.00,,,,,,,,,1
583,,,58,1,4.6600,,214.64,,0.06484,99.23,0.984,,,,,0.04714,166.42,,,,0.01214,50.00,0.01731,50.00,,,,,,,,,1
591,,,59,0,10.6200,,219.04,,0.02492,35.88,0.366,,,,,0.01586,560.27,,,,0.00600,50.00,0.00635,50.00,,,,,,,,,1
592,,,59,1,1.6000,,212.51,,0.10967,356.85,1.784,,,,,0.00001,0.00,,,,0.01454,50.00,0.15952,31.57,,,,,,,,,1
593,,,59,1,3.3600,,214.10,,0.05925,111.57,0.989,,,,,0.03237,278.49,,,,0.00951,50.00,0.00717,50.00,,,,,,,,,1
602,,,60,1,1.6100,,203.60,,0.11927,28.06,1.775,,,,,0.02343,51.21,,,,0.10600,50.00,0.07000,50.00,,,,,,,,,1
603,,,60,1,7.4300,,207.95,,0.06118,185.84,0.911,,,,,0.05524,198.49,,,,0.00824,50.00,0.01945,50.00,,,,,,,,,1
611,,,61,0,10.0000,,221.78,,0.01349,35.83,0.203,,,,,0.00780,545.77,,,,0.00634,50.00,0.00566,50.00,,,,,,,,,1
612,,,61,1,15.2600,,213.70,,0.04732,354.72,0.693,,,,,0.03006,394.41,,,,0.00800,50.00,0.00586,50.00,,,,,,,,,1
613,,,61,1,28.6400,,217.05,,0.03271,82.22,0.479,,,,,0.01568,882.76,,,,0.00683,50.00,0.00786,50.00,,,,,,,,,1
621,,,62,0,10.0600,,217.43,,0.01905,29.15,0.271,,,,,0.00969,763.41,,,,0.00400,50.00,0.01000,50.00,,,,,,,,,1
622,,,62,1,5.1300,,211.31,,0.04516,39.65,0.637,,,,,0.01075,114.35,,,,0.01121,50.00,0.02822,50.00,,,,,,,,,1
623,,,62,1,14.3100,,213.05,,0.03240,153.73,0.460,,,,,0.01218,389.91,,,,0.00400,50.00,0.00707,50.00,,,,,,,,,1
631,,,63,0,10.1300,,212.74,,0.02030,93.77,0.285,,,,,0.01382,529.56,,,,0.00400,50.00,0.00366,50.00,,,,,,,,,1
632,,,63,1,28.9400,,205.95,,0.05920,48.57,0.891,,,,,0.03075,419.91,,,,0.00800,50.00,0.00400,50.00,,,,,,,,,1
633,,,63,1,40.5000,,204.96,,0.04944,177.64,0.726,,,,,0.02147,767.90,,,,0.00600,50.00,0.01034,50.00,,,,,,,,,1
641,,,64,0,10.1300,,203.70,,0.03730,154.43,0.528,,,,,0.01913,630.98,,,,0.00931,50.00,0.01337,50.00,,,,,,,,,1
642,,,64,1,1.1600,,194.60,,0.10383,113.03,1.477,,,,,0.00001,0.00,,,,0.03793,50.00,0.17432,27.43,,,,,,,,,1
643,,,64,1,1.4400,,195.95,,0.08305,228.34,1.337,,,,,0.00407,11.92,,,,0.04807,50.00,0.06296,50.00,,,,,,,,,1
651,,,65,0,10.3700,,199.76,,0.04537,155.20,0.656,,,,,0.02663,474.06,,,,0.01303,50.00,0.02554,50.00,,,,,,,,,1
652,,,65,1,7.6500,,193.45,,0.05934,102.05,0.864,,,,,0.02906,234.71,,,,0.02951,50.00,0.05006,50.00,,,,,,,,,1
653,,,65,1,4.1100,,191.99,,0.07169,203.54,1.120,,,,,0.07541,149.85,,,,0.01848,50.00,0.03252,50.00,,,,,,,,,1
661,,,66,0,11.5400,,199.58,,0.03761,182.39,0.559,,,,,0.03273,359.20,,,,0.01321,50.00,0.01069,50.00,,,,,,,,,1
662,,,66,1,2.9700,,192.89,,0.07443,112.11,1.109,,,,,0.04651,213.35,,,,0.01654,50.00,0.03003,50.00,,,,,,,,,1
663,,,66,1,1.3000,,190.53,,0.08991,215.90,1.329,,,,,0.09338,57.78,,,,0.04000,50.00,0.03994,50.00,,,,,,,,,1
671,,,67,0,10.5000,,170.53,,0.01442,119.86,0.197,,,,,0.00423,591.99,,,,0.00600,50.00,0.00201,50.00,,,,,,,,,1
672,,,67,1,2.3700,,169.21,,0.00931,11.73,0.129,,,,,0.00271,94.35,,,,0.00824,50.00,0.00366,50.00,,,,,,,,,1
673,,,67,1,1.7100,,169.88,,0.03342,176.29,0.424,,,,,0.00667,57.43,,,,0.02800,50.00,0.00235,50.00,,,,,,,,,1
682,,,68,1,31.4400,,168.97,,0.00866,58.50,0.129,,,,,0.00198,609.62,,,,0.00624,50.00,0.01176,50.00,,,,,,,,,1
683,,,68,1,32.6800,,169.13,,0.00835,187.45,0.130,,,,,0.00186,635.12,,,,0.00400,50.00,0.00751,50.00,,,,,,,,,1
692,,,69,1,5.8600,,169.74,,0.00829,38.36,0.132,,,,,0.00474,469.20,,,,0.00600,50.00,0.00952,50.00,,,,,,,,,1
693,,,69,1,1.0600,,169.26,,0.00549,137.89,0.099,,,,,0.00001,352.70,,,,0.03246,50.00,0.02551,50.00,,,,,,,,,1
701,,,70,0,11.4800,,170.88,,0.01757,56.29,0.241,,,,,0.00307,672.34,,,,0.00600,50.00,0.00400,50.00,,,,,,,,,1
702,,,70,1,4.2400,,169.69,,0.01503,336.37,0.217,,,,,0.00332,156.42,,,,0.01200,50.00,0.03560,50.00,,,,,,,,,1
703,,,70,1,1.5000,,169.67,,0.01671,35.93,0.227,,,,,0.00001,118.85,,,,0.00397,50.00,0.00001,50.00,,,,,,,,,1
712,,,71,1,2.1300,,169.14,,0.00178,53.07,0.052,,,,,0.00001,358.91,,,,0.00951,50.00,0.00445,50.00,,,,,,,,,1
713,,,71,1,8.4000,,170.53,,0.01619,142.55,0.226,,,,,0.00887,349.56,,,,0.00600,50.00,0.00201,50.00,,,,,,,,,1
722,,,72,1,23.1800,,170.32,,0.00995,39.84,0.148,,,,,0.00441,913.41,,,,0.02366,50.00,0.00786,50.00,,,,,,,,,1
723,,,72,1,6.1600,,169.94,,0.02253,114.57,0.307,,,,,0.00001,246.13,,,,0.00001,50.00,0.00001,50.00,,,,,,,,,1
731,,,73,0,10.1100,,178.68,,0.04366,55.27,0.648,,,,,0.02764,603.76,,,,0.03243,50.00,0.02976,50.00,,,,,,,,,1
732,,,73,1,2.4700,,170.43,,0.03139,341.72,0.429,,,,,0.00001,35.71,,,,0.03897,50.00,0.01697,50.00,,,,,,,,,1
733,,,73,1,12.9000,,179.55,,0.05996,72.50,0.934,,,,,0.03798,706.19,,,,0.02958,50.00,0.03800,50.00,,,,,,,,,1
742,,,74,1,21.0900,,179.47,,0.07169,76.37,1.241,,,,,0.03771,886.54,,,,0.01483,50.00,0.01854,50.00,,,,,,,,,1
743,,,74,1,2.3700,,170.61,,0.03657,206.51,0.467,,,,,0.01071,67.78,,,,0.01497,50.00,0.04646,50.00,,,,,,,,,1
