Crop_Growth_ID,Root_Mass,Canopy_Cover,Rain_Fall_Height,Input_Units_Code
peanut;_runner,45,0.35,0.3,0
peanut;_runner,75,0.7,0.3,0
peanut;_runner,125,0.85,0.4,0
peanut;_runner,210,0.95,0.4,0
peanut;_runner,330,0.95,0.4,0
peanut;_runner,360,0.95,0.4,0
peanut;_runner,360,0.9,0.4,0
peanut;_runner,0,0,0,0
peanut;_runner,0,0,0,0
peanut;_runner,0,0,0,0
peanut;_runner,0,0,0,0
peanut;_runner,0,0,0,0
peanut;_runner,0,0,0,0
peanut;_runner,0,0,0,0
peanut;_runner,0,0,0,0
peanut;_runner,0,0,0,0
peanut;_runner,0,0,0,0
peanut;_runner,0,0,0,0
peanut;_runner,0,0,0,0
peanut;_runner,0,0,0,0
peanut;_runner,0,0,0,0
radish;_oilseed;_co2,0,0,0,0
radish;_oilseed;_co2,30,0.05,0.1,0
radish;_oilseed;_co2,250,0.15,0.2,0
radish;_oilseed;_co2,900,0.45,0.6,0
radish;_oilseed;_co2,1600,0.75,0.7,0
radish;_oilseed;_co2,2000,0.9,0.8,0
radish;_oilseed;_co2,2800,0.95,0.9,0
radish;_oilseed;_co2,3000,0.9,1,0
radish;_oilseed;_co2,3000,0.8,0.7,0
radish;_oilseed;_co2,3000,0.7,0.5,0
radish;_oilseed;_co2,3000,0.6,0.2,0
radish;_oilseed;_co2,3000,0.55,0.2,0
radish;_oilseed;_co2,3000,0.55,0.2,0
radish;_oilseed;_co2,3000,0.55,0.2,0
radish;_oilseed;_co2,3000,0.6,0.3,0
radish;_oilseed;_co2,3500,0.75,0.5,0
radish;_oilseed;_co2,4000,0.85,0.7,0
radish;_oilseed;_co2,4500,0.9,0.9,0
radish;_oilseed;_co2,5000,0.95,1,0
radish;_oilseed;_co2,0,0,0,0
radish;_oilseed;_co2,0,0,0,0
radish;_oilseed;_co2,0,0,0,0
radish;_oilseed;_co2,0,0,0,0
radish;_oilseed;_co2,0,0,0,0
rye;_cereal,0,0,0,0
rye;_cereal,30,0.05,0.1,0
rye;_cereal,130,0.2,0.2,0
rye;_cereal,330,0.35,0.2,0
rye;_cereal,350,0.35,0.2,0
rye;_cereal,350,0.35,0.2,0
rye;_cereal,350,0.35,0.2,0
rye;_cereal,350,0.35,0.2,0
rye;_cereal,350,0.35,0.2,0
rye;_cereal,350,0.35,0.2,0
rye;_cereal,350,0.35,0.2,0
rye;_cereal,350,0.35,0.2,0
rye;_cereal,370,0.4,0.6,0
rye;_cereal,440,0.6,1.1,0
rye;_cereal,660,0.9,1.4,0
rye;_cereal,1100,0.95,1.6,0
rye;_cereal,1320,0.95,1.6,0
rye;_cereal,1320,0.95,1.6,0
rye;_cereal,0,0,0,0
rye;_cereal,0,0,0,0
rye;_cereal,0,0,0,0
rye;_cereal,0,0,0,0
rye;_cereal,0,0,0,0
rye;_cereal,0,0,0,0
squash,0,0,0,0
squash,2,0.1,0.2,0
squash,10,0.25,0.5,0
squash,40,0.5,1.19025,0
squash,70,0.8,1.2485,0
squash,80,0.85,1.0155,0
squash,80,0.7,1,0
squash,80,0.6,0.6,0
squash,0,0,0,0
squash,0,0,0,0
squash,0,0,0,0
squash,0,0,0,0
squash,0,0,0,0
squash,0,0,0,0
squash,0,0,0,0
squash,0,0,0,0
squash,0,0,0,0
squash,0,0,0,0
squash,0,0,0,0
squash,0,0,0,0
squash,0,0,0,0
squash,0,0,0,0
squash,0,0,0,0
squash,0,0,0,0
switchgrass;_lower_m,1112.07569,0.248,0,0
switchgrass;_lower_m,1089.28627,0.231,0,0
switchgrass;_lower_m,1065.25362,0.214,0,0
switchgrass;_lower_m,1034.6521,0.193,0,0
switchgrass;_lower_m,996.661939,0.17,0,0
switchgrass;_lower_m,944.748331,0.142,0,0
switchgrass;_lower_m,869.830952,0.114,0,0
switchgrass;_lower_m,741.5893,0.171,0,0
switchgrass;_lower_m,757.968129,0.293,0,0
switchgrass;_lower_m,1296.33798,0.511,0.01641787,0
switchgrass;_lower_m,2286.85974,0.829,0.61663595,0
switchgrass;_lower_m,3812.33628,1,1.51051404,0
switchgrass;_lower_m,4943.87123,1,2.32212014,0
switchgrass;_lower_m,4849.08647,1,2.5,0
switchgrass;_lower_m,4221.7212,1,2.32777853,0
switchgrass;_lower_m,3619.87139,1,1.82784661,0
switchgrass;_lower_m,3376.01918,1,1.26538453,0
switchgrass;_lower_m,2776.42817,1,0.76167781,0
switchgrass;_lower_m,2115.86218,0.904,0.33621788,0
switchgrass;_lower_m,1625.40518,0.546,0,0
switchgrass;_lower_m,1385.80889,0.463,0,0
switchgrass;_lower_m,1276.2912,0.382,0,0
switchgrass;_lower_m,1205.31815,0.322,0,0
switchgrass;_lower_m,1158.86425,0.284,0,0
vetch;_hairy,0,0,0,0
vetch;_hairy,40,0.05,0.1,0
vetch;_hairy,80,0.15,0.1,0
vetch;_hairy,120,0.2,0.1,0
vetch;_hairy,140,0.3,0.1,0
vetch;_hairy,170,0.3,0.1,0
vetch;_hairy,180,0.3,0.1,0
vetch;_hairy,190,0.3,0.1,0
vetch;_hairy,200,0.3,0.1,0
vetch;_hairy,210,0.3,0.1,0
vetch;_hairy,220,0.35,0.1,0
vetch;_hairy,290,0.4,0.1,0
vetch;_hairy,390,0.55,0.2,0
vetch;_hairy,590,0.65,0.4,0
vetch;_hairy,1150,0.7,0.7,0
vetch;_hairy,1430,0.75,0.8,0
vetch;_hairy,0,0,0,0
vetch;_hairy,0,0,0,0
vetch;_hairy,0,0,0,0
vetch;_hairy,0,0,0,0
vetch;_hairy,0,0,0,0
vetch;_hairy,0,0,0,0
vetch;_hairy,0,0,0,0
vetch;_hairy,0,0,0,0
cotton;_delta,0,0,0,0
cotton;_delta,30,0.05,0.1,0
cotton;_delta,60,0.15,0.2,0
cotton;_delta,90,0.35,0.5,0
cotton;_delta,270,0.55,1,0
cotton;_delta,310,0.85,1.4,0
cotton;_delta,360,0.95,1.8,0
cotton;_delta,360,0.95,1.8,0
cotton;_delta,360,0.6,1.8,0
cotton;_delta,360,0.2,1.8,0
cotton;_delta,0,0,0,0
cotton;_delta,0,0,0,0
cotton;_delta,0,0,0,0
cotton;_delta,0,0,0,0
cotton;_delta,0,0,0,0
cotton;_delta,0,0,0,0
cotton;_delta,0,0,0,0
cotton;_delta,0,0,0,0
cotton;_delta,0,0,0,0
cotton;_delta,0,0,0,0
cotton;_delta,0,0,0,0
cotton;_delta,0,0,0,0
cotton;_delta,0,0,0,0
cotton;_delta,0,0,0,0
sorghum;_grain;_sout,0,0,0,0
sorghum;_grain;_sout,70.3288115,0.097,0.0987221,0
sorghum;_grain;_sout,281.315246,0.387,0.49361052,0
sorghum;_grain;_sout,515.744618,0.775,0.98722104,0
sorghum;_grain;_sout,797.059864,0.872,1.45731595,0
sorghum;_grain;_sout,1125.26098,0.92,1.77699787,0
sorghum;_grain;_sout,1312.80448,0.92,2.07316418,0
sorghum;_grain;_sout,0,0,0,0
sorghum;_grain;_sout,0,0,0,0
sorghum;_grain;_sout,0,0,0,0
sorghum;_grain;_sout,0,0,0,0
sorghum;_grain;_sout,0,0,0,0
sorghum;_grain;_sout,0,0,0,0
sorghum;_grain;_sout,0,0,0,0
sorghum;_grain;_sout,0,0,0,0
sorghum;_grain;_sout,0,0,0,0
sorghum;_grain;_sout,0,0,0,0
sorghum;_grain;_sout,0,0,0,0
sorghum;_grain;_sout,0,0,0,0
sorghum;_grain;_sout,0,0,0,0
sorghum;_grain;_sout,0,0,0,0
sorghum;_grain;_sout,0,0,0,0
sorghum;_grain;_sout,0,0,0,0
sorghum;_grain;_sout,0,0,0,0
rice;_ar;_flooded,0,0,0,0
rice;_ar;_flooded,80,0.1,0.1,0
rice;_ar;_flooded,170,0.3,0.19655,0
rice;_ar;_flooded,330,0.5,0.8,0
rice;_ar;_flooded,370,0.85,1.27757,0
rice;_ar;_flooded,500,0.95,1.47412,0
rice;_ar;_flooded,550,0.95,1.47412,0
rice;_ar;_flooded,660,0.95,1.47412,0
rice;_ar;_flooded,730,0.95,1.47412,0
rice;_ar;_flooded,830,0.95,1.47412,0
rice;_ar;_flooded,0,0,0,0
rice;_ar;_flooded,0,0,0,0
rice;_ar;_flooded,0,0,0,0
rice;_ar;_flooded,0,0,0,0
rice;_ar;_flooded,0,0,0,0
rice;_ar;_flooded,0,0,0,0
rice;_ar;_flooded,0,0,0,0
rice;_ar;_flooded,0,0,0,0
rice;_ar;_flooded,0,0,0,0
rice;_ar;_flooded,0,0,0,0
rice;_ar;_flooded,0,0,0,0
rice;_ar;_flooded,0,0,0,0
rice;_ar;_flooded,0,0,0,0
rice;_ar;_flooded,0,0,0,0
weeds;_winter;_mid_s,40,0.05,0.1,0
weeds;_winter;_mid_s,80,0.1,0.1,0
weeds;_winter;_mid_s,150,0.3,0.1,0
weeds;_winter;_mid_s,400,0.4,0.1,0
weeds;_winter;_mid_s,500,0.5,0.1,0
weeds;_winter;_mid_s,600,0.6,0.1,0
weeds;_winter;_mid_s,600,0.6,0.1,0
weeds;_winter;_mid_s,600,0.6,0.1,0
weeds;_winter;_mid_s,600,0.6,0.1,0
weeds;_winter;_mid_s,620,0.65,0.2,0
weeds;_winter;_mid_s,660,0.7,0.2,0
weeds;_winter;_mid_s,700,0.75,0.2,0
weeds;_winter;_mid_s,750,0.75,0.3,0
weeds;_winter;_mid_s,0,0,0,0
weeds;_winter;_mid_s,0,0,0,0
weeds;_winter;_mid_s,0,0,0,0
weeds;_winter;_mid_s,0,0,0,0
weeds;_winter;_mid_s,0,0,0,0
weeds;_winter;_mid_s,0,0,0,0
weeds;_winter;_mid_s,0,0,0,0
weeds;_winter;_mid_s,0,0,0,0
weeds;_winter;_mid_s,0,0,0,0
weeds;_winter;_mid_s,0,0,0,0
weeds;_winter;_mid_s,0,0,0,0
cranberries;_establi,784,0.98,0.1,0
cranberries;_establi,728,0.85,0.1,0
cranberries;_establi,728,0.75,0.1,0
cranberries;_establi,728,0.65,0.1,0
cranberries;_establi,728,0.65,0.1,0
cranberries;_establi,728,0.65,0.1,0
cranberries;_establi,728,0.65,0.1,0
cranberries;_establi,728,0.65,0.1,0
cranberries;_establi,728,0.65,0.1,0
cranberries;_establi,728,0.65,0.1,0
cranberries;_establi,728,0.65,0.1,0
cranberries;_establi,728,0.65,0.1,0
cranberries;_establi,728,0.65,0.1,0
cranberries;_establi,750,0.7,0.2,0
cranberries;_establi,775,0.8,0.3,0
cranberries;_establi,784,0.9,0.4,0
cranberries;_establi,784,0.95,0.49875,0
cranberries;_establi,784,0.98,0.49875,0
cranberries;_establi,784,0.98,0.49875,0
cranberries;_establi,784,0.98,0.49875,0
cranberries;_establi,784,0.98,0.49875,0
cranberries;_establi,784,0.98,0.49875,0
cranberries;_establi,784,0.98,0.49875,0
cranberries;_establi,784,0.98,0.49875,0
bean;_field_30in_row,0,0,0,0
bean;_field_30in_row,20,0.05,0.1,0
bean;_field_30in_row,40,0.15,0.2,0
bean;_field_30in_row,80,0.4,0.5,0
bean;_field_30in_row,160,0.65,1,0
bean;_field_30in_row,260,0.75,1.3,0
bean;_field_30in_row,260,0.75,1.3,0
bean;_field_30in_row,260,0.6,1.3,0
bean;_field_30in_row,260,0.3,1.3,0
bean;_field_30in_row,0,0,0,0
bean;_field_30in_row,0,0,0,0
bean;_field_30in_row,0,0,0,0
bean;_field_30in_row,0,0,0,0
bean;_field_30in_row,0,0,0,0
bean;_field_30in_row,0,0,0,0
bean;_field_30in_row,0,0,0,0
bean;_field_30in_row,0,0,0,0
bean;_field_30in_row,0,0,0,0
bean;_field_30in_row,0,0,0,0
bean;_field_30in_row,0,0,0,0
bean;_field_30in_row,0,0,0,0
bean;_field_30in_row,0,0,0,0
bean;_field_30in_row,0,0,0,0
bean;_field_30in_row,0,0,0,0
corn;_grain,0,0,0,0
corn;_grain,40,0.05,0.1,0
corn;_grain,160,0.1,0.5,0
corn;_grain,320,0.5,1,0
corn;_grain,480,0.75,1.7,0
corn;_grain,760,0.95,2.4,0
corn;_grain,950,0.95,2.9,0
corn;_grain,950,0.95,2.9,0
corn;_grain,950,0.95,2.9,0
corn;_grain,950,0.95,2.9,0
corn;_grain,950,0.85,2.9,0
corn;_grain,950,0.65,2.9,0
corn;_grain,0,0,0,0
corn;_grain,0,0,0,0
corn;_grain,0,0,0,0
corn;_grain,0,0,0,0
corn;_grain,0,0,0,0
corn;_grain,0,0,0,0
corn;_grain,0,0,0,0
corn;_grain,0,0,0,0
corn;_grain,0,0,0,0
corn;_grain,0,0,0,0
corn;_grain,0,0,0,0
corn;_grain,0,0,0,0
flax,0,0,0,0
flax,70,0.05,0.1,0
flax,180,0.15,0.3,0
flax,320,0.4,0.4,0
flax,420,0.7,0.5,0
flax,500,0.8,0.6,0
flax,500,0.8,0.7,0
flax,500,0.4,0.7,0
flax,0,0,0,0
flax,0,0,0,0
flax,0,0,0,0
flax,0,0,0,0
flax,0,0,0,0
flax,0,0,0,0
flax,0,0,0,0
flax,0,0,0,0
flax,0,0,0,0
flax,0,0,0,0
flax,0,0,0,0
flax,0,0,0,0
flax,0,0,0,0
flax,0,0,0,0
flax,0,0,0,0
flax,0,0,0,0
lentils,0,0,0,0
lentils,20,0.05,0.1,0
lentils,60,0.15,0.2,0
lentils,120,0.35,0.4,0
lentils,190,0.6,0.7,0
lentils,240,0.85,0.7,0
lentils,260,0.7,0.8,0
lentils,310,0.4,0.8,0
lentils,0,0,0,0
lentils,0,0,0,0
lentils,0,0,0,0
lentils,0,0,0,0
lentils,0,0,0,0
lentils,0,0,0,0
lentils,0,0,0,0
lentils,0,0,0,0
lentils,0,0,0,0
lentils,0,0,0,0
lentils,0,0,0,0
lentils,0,0,0,0
lentils,0,0,0,0
lentils,0,0,0,0
lentils,0,0,0,0
lentils,0,0,0,0
sugarbeet;_sugar,0,0,0,0
sugarbeet;_sugar,50,0.05,0.1,0
sugarbeet;_sugar,250,0.1,0.1,0
sugarbeet;_sugar,500,0.2,0.1,0
sugarbeet;_sugar,1000,0.3,0.2,0
sugarbeet;_sugar,1000,0.4,0.2,0
sugarbeet;_sugar,1000,0.6,0.2,0
sugarbeet;_sugar,1000,0.8,0.3,0
sugarbeet;_sugar,1000,0.9,0.3,0
sugarbeet;_sugar,1000,0.95,0.3,0
sugarbeet;_sugar,0,0,0,0
sugarbeet;_sugar,0,0,0,0
sugarbeet;_sugar,0,0,0,0
sugarbeet;_sugar,0,0,0,0
sugarbeet;_sugar,0,0,0,0
sugarbeet;_sugar,0,0,0,0
sugarbeet;_sugar,0,0,0,0
sugarbeet;_sugar,0,0,0,0
sugarbeet;_sugar,0,0,0,0
sugarbeet;_sugar,0,0,0,0
sugarbeet;_sugar,0,0,0,0
sugarbeet;_sugar,0,0,0,0
sugarbeet;_sugar,0,0,0,0
sugarbeet;_sugar,0,0,0,0
eggplant1,40,0.05,0.3,0
eggplant1,110,0.1,0.4,0
eggplant1,180,0.25,0.5,0
eggplant1,290,0.5,0.7,0
eggplant1,360,0.7,0.9,0
eggplant1,440,0.85,1.1,0
eggplant1,440,0.9,1.1,0
eggplant1,440,0.75,1.1,0
eggplant1,0,0,0,0
eggplant1,0,0,0,0
eggplant1,0,0,0,0
eggplant1,0,0,0,0
eggplant1,0,0,0,0
eggplant1,0,0,0,0
eggplant1,0,0,0,0
eggplant1,0,0,0,0
eggplant1,0,0,0,0
eggplant1,0,0,0,0
eggplant1,0,0,0,0
eggplant1,0,0,0,0
eggplant1,0,0,0,0
eggplant1,0,0,0,0
eggplant1,0,0,0,0
eggplant1,0,0,0,0
mint;_fall_seed,100,0,0.1,0
mint;_fall_seed,150,0.1,0.1,0
mint;_fall_seed,300,0.2,0.1,0
mint;_fall_seed,500,0.3,0.2,0
mint;_fall_seed,500,0.3,0.2,0
mint;_fall_seed,500,0.2,0.1,0
mint;_fall_seed,500,0.2,0.1,0
mint;_fall_seed,500,0.2,0.1,0
mint;_fall_seed,500,0.2,0.1,0
mint;_fall_seed,500,0.2,0.1,0
mint;_fall_seed,500,0.2,0.1,0
mint;_fall_seed,500,0.2,0.1,0
mint;_fall_seed,750,0.25,0.1,0
mint;_fall_seed,1000,0.3,0.2,0
mint;_fall_seed,1250,0.4,0.2,0
mint;_fall_seed,1800,0.6,0.2,0
mint;_fall_seed,2100,0.7,0.2,0
mint;_fall_seed,2400,0.9,0.2,0
mint;_fall_seed,2400,0.95,0.2,0
mint;_fall_seed,2400,0.95,0.2,0
mint;_fall_seed,2400,0.95,0.2,0
mint;_fall_seed,0,0,0,0
mint;_fall_seed,0,0,0,0
mint;_fall_seed,0,0,0,0
mint;_spring_seed_re,1500,0.1,0.1,0
mint;_spring_seed_re,1500,0.6,0.2,0
mint;_spring_seed_re,1500,0.8,0.2,0
mint;_spring_seed_re,1500,0.95,0.2,0
mint;_spring_seed_re,0,0,0,0
mint;_spring_seed_re,0,0,0,0
mint;_spring_seed_re,0,0,0,0
mint;_spring_seed_re,0,0,0,0
mint;_spring_seed_re,0,0,0,0
mint;_spring_seed_re,0,0,0,0
mint;_spring_seed_re,0,0,0,0
mint;_spring_seed_re,0,0,0,0
mint;_spring_seed_re,0,0,0,0
mint;_spring_seed_re,0,0,0,0
mint;_spring_seed_re,0,0,0,0
mint;_spring_seed_re,0,0,0,0
mint;_spring_seed_re,0,0,0,0
mint;_spring_seed_re,0,0,0,0
mint;_spring_seed_re,0,0,0,0
mint;_spring_seed_re,0,0,0,0
mint;_spring_seed_re,0,0,0,0
mint;_spring_seed_re,0,0,0,0
mint;_spring_seed_re,0,0,0,0
mint;_spring_seed_re,0,0,0,0
mint;_yr2_regrowth_a,2500,0.1,0.1,0
mint;_yr2_regrowth_a,2500,0.6,0.2,0
mint;_yr2_regrowth_a,2500,0.8,0.2,0
mint;_yr2_regrowth_a,2500,0.95,0.2,0
mint;_yr2_regrowth_a,0,0,0,0
mint;_yr2_regrowth_a,0,0,0,0
mint;_yr2_regrowth_a,0,0,0,0
mint;_yr2_regrowth_a,0,0,0,0
mint;_yr2_regrowth_a,0,0,0,0
mint;_yr2_regrowth_a,0,0,0,0
mint;_yr2_regrowth_a,0,0,0,0
mint;_yr2_regrowth_a,0,0,0,0
mint;_yr2_regrowth_a,0,0,0,0
mint;_yr2_regrowth_a,0,0,0,0
mint;_yr2_regrowth_a,0,0,0,0
mint;_yr2_regrowth_a,0,0,0,0
mint;_yr2_regrowth_a,0,0,0,0
mint;_yr2_regrowth_a,0,0,0,0
mint;_yr2_regrowth_a,0,0,0,0
mint;_yr2_regrowth_a,0,0,0,0
mint;_yr2_regrowth_a,0,0,0,0
mint;_yr2_regrowth_a,0,0,0,0
mint;_yr2_regrowth_a,0,0,0,0
mint;_yr2_regrowth_a,0,0,0,0
mint;_yr2_senes_to_y,2500,0.1,0.1,0
mint;_yr2_senes_to_y,2540,0.6,0.2,0
mint;_yr2_senes_to_y,2580,0.8,0.2,0
mint;_yr2_senes_to_y,2620,0.9,0.2,0
mint;_yr2_senes_to_y,2660,0.75,0.2,0
mint;_yr2_senes_to_y,2700,0.6,0.2,0
mint;_yr2_senes_to_y,2740,0.5,0.2,0
mint;_yr2_senes_to_y,2780,0.4,0.2,0
mint;_yr2_senes_to_y,2800,0.35,0.1,0
mint;_yr2_senes_to_y,2800,0.35,0.1,0
mint;_yr2_senes_to_y,2800,0.35,0.1,0
mint;_yr2_senes_to_y,2800,0.35,0.1,0
mint;_yr2_senes_to_y,2800,0.35,0.1,0
mint;_yr2_senes_to_y,2800,0.4,0.2,0
mint;_yr2_senes_to_y,2840,0.45,0.2,0
mint;_yr2_senes_to_y,2880,0.6,0.2,0
mint;_yr2_senes_to_y,2920,0.8,0.2,0
mint;_yr2_senes_to_y,2960,0.9,0.2,0
mint;_yr2_senes_to_y,3000,0.95,0.2,0
mint;_yr2_senes_to_y,0,0,0,0
mint;_yr2_senes_to_y,0,0,0,0
mint;_yr2_senes_to_y,0,0,0,0
mint;_yr2_senes_to_y,0,0,0,0
mint;_yr2_senes_to_y,0,0,0,0
mint;_yr3_regrowth_a,3000,0.1,0.1,0
mint;_yr3_regrowth_a,3000,0.6,0.2,0
mint;_yr3_regrowth_a,3000,0.8,0.2,0
mint;_yr3_regrowth_a,3000,0.95,0.2,0
mint;_yr3_regrowth_a,0,0,0,0
mint;_yr3_regrowth_a,0,0,0,0
mint;_yr3_regrowth_a,0,0,0,0
mint;_yr3_regrowth_a,0,0,0,0
mint;_yr3_regrowth_a,0,0,0,0
mint;_yr3_regrowth_a,0,0,0,0
mint;_yr3_regrowth_a,0,0,0,0
mint;_yr3_regrowth_a,0,0,0,0
mint;_yr3_regrowth_a,0,0,0,0
mint;_yr3_regrowth_a,0,0,0,0
mint;_yr3_regrowth_a,0,0,0,0
mint;_yr3_regrowth_a,0,0,0,0
mint;_yr3_regrowth_a,0,0,0,0
mint;_yr3_regrowth_a,0,0,0,0
mint;_yr3_regrowth_a,0,0,0,0
mint;_yr3_regrowth_a,0,0,0,0
mint;_yr3_regrowth_a,0,0,0,0
mint;_yr3_regrowth_a,0,0,0,0
mint;_yr3_regrowth_a,0,0,0,0
mint;_yr3_regrowth_a,0,0,0,0
mint;_yr3_senes_to_y,3000,0.1,0.1,0
mint;_yr3_senes_to_y,3040,0.6,0.2,0
mint;_yr3_senes_to_y,3080,0.8,0.2,0
mint;_yr3_senes_to_y,3120,0.9,0.2,0
mint;_yr3_senes_to_y,3160,0.75,0.2,0
mint;_yr3_senes_to_y,3200,0.6,0.2,0
mint;_yr3_senes_to_y,3240,0.5,0.2,0
mint;_yr3_senes_to_y,3280,0.4,0.2,0
mint;_yr3_senes_to_y,3300,0.35,0.1,0
mint;_yr3_senes_to_y,3300,0.35,0.1,0
mint;_yr3_senes_to_y,3300,0.35,0.1,0
mint;_yr3_senes_to_y,3300,0.35,0.1,0
mint;_yr3_senes_to_y,3300,0.35,0.1,0
mint;_yr3_senes_to_y,3300,0.4,0.2,0
mint;_yr3_senes_to_y,3340,0.45,0.2,0
mint;_yr3_senes_to_y,3380,0.6,0.2,0
mint;_yr3_senes_to_y,3420,0.8,0.2,0
mint;_yr3_senes_to_y,3460,0.9,0.2,0
mint;_yr3_senes_to_y,3500,0.95,0.2,0
mint;_yr3_senes_to_y,0,0,0,0
mint;_yr3_senes_to_y,0,0,0,0
mint;_yr3_senes_to_y,0,0,0,0
mint;_yr3_senes_to_y,0,0,0,0
mint;_yr3_senes_to_y,0,0,0,0
mint;_yr4_regrowth_a,3500,0.2,0.1,0
mint;_yr4_regrowth_a,3500,0.6,0.2,0
mint;_yr4_regrowth_a,3500,0.8,0.2,0
mint;_yr4_regrowth_a,3500,0.95,0.2,0
mint;_yr4_regrowth_a,0,0,0,0
mint;_yr4_regrowth_a,0,0,0,0
mint;_yr4_regrowth_a,0,0,0,0
mint;_yr4_regrowth_a,0,0,0,0
mint;_yr4_regrowth_a,0,0,0,0
mint;_yr4_regrowth_a,0,0,0,0
mint;_yr4_regrowth_a,0,0,0,0
mint;_yr4_regrowth_a,0,0,0,0
mint;_yr4_regrowth_a,0,0,0,0
mint;_yr4_regrowth_a,0,0,0,0
mint;_yr4_regrowth_a,0,0,0,0
mint;_yr4_regrowth_a,0,0,0,0
mint;_yr4_regrowth_a,0,0,0,0
mint;_yr4_regrowth_a,0,0,0,0
mint;_yr4_regrowth_a,0,0,0,0
mint;_yr4_regrowth_a,0,0,0,0
mint;_yr4_regrowth_a,0,0,0,0
mint;_yr4_regrowth_a,0,0,0,0
mint;_yr4_regrowth_a,0,0,0,0
mint;_yr4_regrowth_a,0,0,0,0
mint;_yr4_senes_to_y,3500,0.1,0.1,0
mint;_yr4_senes_to_y,3500,0.6,0.2,0
mint;_yr4_senes_to_y,3500,0.8,0.2,0
mint;_yr4_senes_to_y,3500,0.9,0.2,0
mint;_yr4_senes_to_y,3500,0.75,0.2,0
mint;_yr4_senes_to_y,3500,0.6,0.2,0
mint;_yr4_senes_to_y,3500,0.5,0.2,0
mint;_yr4_senes_to_y,3500,0.4,0.2,0
mint;_yr4_senes_to_y,3500,0.35,0.1,0
mint;_yr4_senes_to_y,3500,0.35,0.1,0
mint;_yr4_senes_to_y,3500,0.35,0.1,0
mint;_yr4_senes_to_y,3500,0.35,0.1,0
mint;_yr4_senes_to_y,3500,0.35,0.1,0
mint;_yr4_senes_to_y,3500,0.4,0.2,0
mint;_yr4_senes_to_y,3500,0.45,0.2,0
mint;_yr4_senes_to_y,3500,0.6,0.2,0
mint;_yr4_senes_to_y,3500,0.8,0.2,0
mint;_yr4_senes_to_y,3500,0.9,0.2,0
mint;_yr4_senes_to_y,3500,0.95,0.2,0
mint;_yr4_senes_to_y,0,0,0,0
mint;_yr4_senes_to_y,0,0,0,0
mint;_yr4_senes_to_y,0,0,0,0
mint;_yr4_senes_to_y,0,0,0,0
mint;_yr4_senes_to_y,0,0,0,0
sugarcane;_plus_wee1,770,0,0.1,0
sugarcane;_plus_wee1,485,0.05,0.1,0
sugarcane;_plus_wee1,520,0.1,0.1,0
sugarcane;_plus_wee1,560,0.15,0.1,0
sugarcane;_plus_wee1,595,0.2,0.1,0
sugarcane;_plus_wee1,575,0.35,0.1,0
sugarcane;_plus_wee1,785,0.5,0.1,0
sugarcane;_plus_wee1,520,0.15,0.3,0
sugarcane;_plus_wee1,560,0.2,0.4,0
sugarcane;_plus_wee1,600,0.3,0.6,0
sugarcane;_plus_wee1,650,0.4,0.8,0
sugarcane;_plus_wee1,700,0.5,1.07706,0
sugarcane;_plus_wee1,720,0.55,1.27289,0
sugarcane;_plus_wee1,750,0.7,1.56664,0
sugarcane;_plus_wee1,770,0.9,1.9583,0
sugarcane;_plus_wee1,770,0.949,2.25204,0
sugarcane;_plus_wee1,770,0.949,2.6437,0
sugarcane;_plus_wee1,770,0.949,2.93744,0
sugarcane;_plus_wee1,770,0.949,3.23119,0
sugarcane;_plus_wee1,770,0.949,3.42702,0
sugarcane;_plus_wee1,770,0.949,3.72076,0
sugarcane;_plus_wee1,770,0.949,3.91659,0
sugarcane;_plus_wee1,770,0.949,3.91659,0
sugarcane;_plus_wee1,770,0.949,3.91659,0
sugarcane;_plus_wee2,770,0,0.1,0
sugarcane;_plus_wee2,485,0.05,0.1,0
sugarcane;_plus_wee2,535,0.15,0.1,0
sugarcane;_plus_wee2,620,0.3,0.1,0
sugarcane;_plus_wee2,640,0.3,0.1,0
sugarcane;_plus_wee2,575,0.25,0.1,0
sugarcane;_plus_wee2,650,0.3,0.1,0
sugarcane;_plus_wee2,735,0.35,0.1,0
sugarcane;_plus_wee2,905,0.5,0.1,0
sugarcane;_plus_wee2,1050,0.6,0.1,0
sugarcane;_plus_wee2,650,0.3,0.8,0
sugarcane;_plus_wee2,700,0.4,1.07706,0
sugarcane;_plus_wee2,720,0.45,1.27289,0
sugarcane;_plus_wee2,750,0.55,1.56664,0
sugarcane;_plus_wee2,770,0.7,1.9583,0
sugarcane;_plus_wee2,770,0.9,2.25204,0
sugarcane;_plus_wee2,770,0.949,2.6437,0
sugarcane;_plus_wee2,770,0.949,2.93744,0
sugarcane;_plus_wee2,770,0.949,3.23119,0
sugarcane;_plus_wee2,770,0.949,3.42702,0
sugarcane;_plus_wee2,770,0.949,3.72076,0
sugarcane;_plus_wee2,770,0.949,3.91659,0
sugarcane;_plus_wee2,770,0.949,3.91659,0
sugarcane;_plus_wee2,770,0.949,3.91659,0
sugarcane;_plus_wee3,770,0,0.1,0
sugarcane;_plus_wee3,485,0.05,0.1,0
sugarcane;_plus_wee3,535,0.15,0.1,0
sugarcane;_plus_wee3,620,0.3,0.1,0
sugarcane;_plus_wee3,640,0.3,0.1,0
sugarcane;_plus_wee3,575,0.25,0.1,0
sugarcane;_plus_wee3,650,0.3,0.1,0
sugarcane;_plus_wee3,735,0.35,0.1,0
