Soil_ID,Layer_Number,Layer_Depth,Bulk_Density,Clay_Ratio,Silt_Ratio,Sand_Ratio,Rock_Ratio,Very_Fine_Sand_Ratio,CaCO3_Content,Saturated_Conductivity,Field_Capacity,Wilting_Point,Volcanic_Code,Base_Saturation,Unstable_Aggregate_Ratio,pH,Organic_Matter_Ratio,Organic_N_Ratio,Inorganic_N_Ratio,Organic_P_Ratio,Inorganic_P_Ratio,Soil_Structure_Code,Input_Units_Code
Po,     5,  860.0000,    1.8300,    0.4200,    0.4200,    0.1600,    0.0400,    0.0400,    0.0000,   10.1520,    0.3120,    0.2200,,,,    6.9000,    0.0150,,,,,,1
Po,     6,  910.0000,    1.9300,    0.4500,    0.5000,    0.0500,,    0.0300,    0.0000,    3.3120,    0.3310,    0.2400,,,,    7.0000,    0.0125,,,,,,1
Po,     7,  990.0000,    2.0100,    0.3500,    0.4000,    0.2500,    0.0600,    0.0700,    0.1200,    3.3120,    0.2660,    0.2100,,,,    7.6000,    0.0050,,,,,,1
Po,     8, 1200.0000,    1.8900,    0.4200,    0.4200,    0.1600,    0.0400,    0.0400,    0.0000,   10.1520,    0.2930,    0.2080,,,,    7.2000,    0.0100,,,,,,1
Po,     9, 1420.0000,    1.8600,    0.4300,    0.5000,    0.0700,,    0.0400,    0.0500,    3.3120,    0.3220,    0.2490,,,,    7.6000,    0.0100,,,,,,1
Po,    10, 1450.0000,    1.9000,    0.3500,    0.4400,    0.2100,    0.0700,    0.0600,    0.1500,   10.1520,    0.3140,    0.2340,,,,    7.4000,    0.0075,,,,,,1
Po,    11, 1520.0000,    1.8300,    0.4250,    0.4500,    0.1250,    0.0700,    0.0600,    0.0300,   10.1520,    0.3050,    0.2340,,,,    7.0000,    0.0075,,,,,,1
Po,    12, 2000.0000,    2.0900,    0.3300,    0.4500,    0.2200,    0.0700,    0.0600,    0.2400,    2.6640,    0.2380,    0.2140,,,,    8.0000,    0.0025,,,,,,1
Pt,     1,  250.0000,    1.5200,    0.2200,    0.5600,    0.2200,    0.0300,    0.0600,    0.0000,   33.0120,    0.2930,    0.1540,,,,    6.4000,    0.0250,,,,,,1
Pt,     2,  280.0000,    1.6600,    0.3500,    0.5000,    0.1500,    0.0200,    0.0500,    0.0000,   33.0120,    0.3460,    0.2440,,,,    6.4000,    0.0400,,,,,,1
Pt,     3,  830.0000,    1.7700,    0.4200,    0.4200,    0.1600,    0.0400,    0.0500,    0.0000,    3.3120,    0.3150,    0.2410,,,,    6.5000,    0.0100,,,,,,1
Pt,     4,  860.0000,    1.8300,    0.4200,    0.4200,    0.1600,    0.0400,    0.0400,    0.0000,   10.1520,    0.3120,    0.2430,,,,    6.9000,    0.0150,,,,,,1
Pt,     5,  910.0000,    1.9300,    0.4500,    0.5000,    0.0500,,    0.0300,    0.0000,    3.3120,    0.3310,    0.2650,,,,    7.0000,    0.0125,,,,,,1
Pt,     6,  990.0000,    2.0100,    0.3500,    0.4000,    0.2500,    0.0600,    0.0700,    0.1200,    3.3120,    0.2760,    0.2550,,,,    7.6000,    0.0050,,,,,,1
Pt,     7, 1200.0000,    1.8900,    0.4200,    0.4200,    0.1600,    0.0400,    0.0400,    0.0000,   10.1520,    0.2930,    0.2080,,,,    7.2000,    0.0100,,,,,,1
Pt,     8, 1420.0000,    1.8600,    0.4300,    0.5000,    0.0700,,    0.0400,    0.0500,    3.3120,    0.3220,    0.2490,,,,    7.6000,    0.0100,,,,,,1
Pt,     9, 1450.0000,    1.9000,    0.3500,    0.4400,    0.2100,    0.0700,    0.0600,    0.1500,   10.1520,    0.3140,    0.2340,,,,    7.4000,    0.0075,,,,,,1
Pt,    10, 2000.0000,    2.0900,    0.3300,    0.4500,    0.2200,    0.0700,    0.0600,    0.2400,    2.6640,    0.2380,    0.2140,,,,    8.0000,    0.0025,,,,,,1
PuA,     1,  250.0000,    1.5200,    0.2200,    0.5600,    0.2200,    0.0300,    0.0600,    0.0000,   33.0120,    0.2930,    0.1540,,,,    6.4000,    0.0250,,,,,,1
PuA,     2,  280.0000,    1.6600,    0.3500,    0.5000,    0.1500,    0.0200,    0.0500,    0.0000,   33.0120,    0.3460,    0.2440,,,,    6.4000,    0.0400,,,,,,1
PuA,     3,  830.0000,    1.7700,    0.4200,    0.4200,    0.1600,    0.0400,    0.0500,    0.0000,    3.3120,    0.3150,    0.2410,,,,    6.5000,    0.0100,,,,,,1
PuA,     4,  860.0000,    1.8300,    0.4200,    0.4200,    0.1600,    0.0400,    0.0400,    0.0000,   10.1520,    0.3120,    0.2430,,,,    6.9000,    0.0150,,,,,,1
PuA,     5,  910.0000,    1.9300,    0.4500,    0.5000,    0.0500,,    0.0300,    0.0000,    3.3120,    0.3310,    0.2650,,,,    7.0000,    0.0125,,,,,,1
PuA,     6,  990.0000,    2.0100,    0.3500,    0.4000,    0.2500,    0.0600,    0.0700,    0.1200,    3.3120,    0.2760,    0.2550,,,,    7.6000,    0.0050,,,,,,1
PuA,     7, 1200.0000,    1.8900,    0.4200,    0.4200,    0.1600,    0.0400,    0.0400,    0.0000,   10.1520,    0.2930,    0.2080,,,,    7.2000,    0.0100,,,,,,1
PuA,     8, 1420.0000,    1.8600,    0.4300,    0.5000,    0.0700,,    0.0400,    0.0500,    3.3120,    0.3220,    0.2490,,,,    7.6000,    0.0100,,,,,,1
PuA,     9, 1450.0000,    1.9000,    0.3500,    0.4400,    0.2100,    0.0700,    0.0600,    0.1500,   10.1520,    0.3140,    0.2340,,,,    7.4000,    0.0075,,,,,,1
PuA,    10, 2000.0000,    2.0900,    0.3300,    0.4500,    0.2200,    0.0700,    0.0600,    0.2400,    2.6640,    0.2380,    0.2140,,,,    8.0000,    0.0025,,,,,,1
RmB,     1,  230.0000,    1.5000,    0.1850,    0.3850,    0.4300,    0.0700,    0.1240,    0.0000,   33.0120,    0.2730,    0.1270,,,,    6.2000,    0.0200,,,,,,1
RmB,     2,  810.0000,    1.6800,    0.2900,    0.3700,    0.3400,    0.1200,    0.1020,    0.0000,   33.0120,    0.3060,    0.1890,,,,    6.7000,    0.0075,,,,,,1
RmB,     3, 1520.0000,    2.0500,    0.4500,    0.2890,    0.2610,    0.0300,    0.0780,    0.1500,    2.5560,    0.2990,    0.2300,,,,    7.6000,    0.0030,,,,,,1
RuB,     1,  230.0000,    1.5000,    0.1850,    0.3850,    0.4300,    0.0700,    0.1240,    0.0000,   33.0120,    0.2730,    0.1270,,,,    6.2000,    0.0200,,,,,,1
RuB,     2,  810.0000,    1.6800,    0.2900,    0.3700,    0.3400,    0.1200,    0.1020,    0.0000,   33.0120,    0.3060,    0.1890,,,,    6.7000,    0.0075,,,,,,1
RuB,     3, 1520.0000,    2.0500,    0.4500,    0.2890,    0.2610,    0.0300,    0.0780,    0.1500,    2.5560,    0.2990,    0.2300,,,,    7.6000,    0.0030,,,,,,1
Sac3AF,     1,  180.0000,    1.5000,    0.3300,    0.5100,    0.1600,    0.0000,    0.0700,    0.0000,   10.1520,    0.3450,    0.2280,,,,    7.0000,    0.0450,,,,,,1
Sac3AF,     2,  200.0000,    1.5800,    0.2400,    0.5400,    0.2200,    0.0000,    0.0900,    0.0000,   33.0120,    0.3150,    0.1760,,,,    7.0000,    0.0300,,,,,,1
Sac3AF,     3,  300.0000,    1.5700,    0.2800,    0.5400,    0.1800,    0.0000,    0.0400,    0.0000,   33.0120,    0.3310,    0.2040,,,,    7.0000,    0.0400,,,,,,1
Sac3AF,     4,  910.0000,    1.5400,    0.2300,    0.5200,    0.2500,    0.0000,    0.0800,    0.0000,   33.0120,    0.2940,    0.1460,,,,    7.0000,    0.0125,,,,,,1
Sac3AF,     5, 1060.0000,    1.6200,    0.3200,    0.5000,    0.1800,    0.0000,    0.0500,    0.0000,   33.0120,    0.3340,    0.2080,,,,    7.0000,    0.0250,,,,,,1
Sac3AF,     6, 1120.0000,    1.6000,    0.4300,    0.4400,    0.1300,    0.0000,    0.0600,    0.0000,   10.1520,    0.3260,    0.2560,,,,    7.0000,    0.0255,,,,,,1
Sac3AF,     7, 1750.0000,    1.6400,    0.3800,    0.3500,    0.2700,    0.0300,    0.1100,    0.0000,   10.1520,    0.3420,    0.2330,,,,    7.0000,    0.0125,,,,,,1
Sac3AF,     8, 2000.0000,    1.5600,    0.1800,    0.4200,    0.4000,    0.1000,    0.0700,    0.0000,   10.1520,    0.1940,    0.1110,,,,    7.4000,    0.0075,,,,,,1
SaS3AF,     1,  200.0000,    1.4600,    0.3000,    0.5200,    0.1800,    0.0000,    0.0700,    0.0000,   33.0120,    0.3110,    0.1710,,,,    7.0000,    0.0300,,,,,,1
SaS3AF,     2,  300.0000,    1.5800,    0.3200,    0.5300,    0.1500,    0.0000,    0.0210,    0.0000,   33.0120,    0.3340,    0.2200,,,,    7.0000,    0.0500,,,,,,1
SaS3AF,     3,  380.0000,    1.7800,    0.3500,    0.5000,    0.1500,    0.0000,    0.0800,    0.0000,   33.0120,    0.3330,    0.2690,,,,    7.0000,    0.0400,,,,,,1
SaS3AF,     4,  910.0000,    1.5200,    0.2500,    0.5100,    0.2400,    0.0000,    0.1000,    0.0000,   33.0120,    0.3110,    0.1700,,,,    7.0000,    0.0125,,,,,,1
SaS3AF,     5, 1220.0000,    1.8000,    0.3800,    0.4400,    0.1800,    0.0000,    0.0900,    0.0000,    8.3700,    0.3180,    0.2410,,,,    7.0000,    0.0100,,,,,,1
SaS3AF,     6, 1630.0000,    1.7800,    0.4200,    0.4400,    0.1400,    0.0000,    0.0670,    0.0000,    8.3700,    0.3210,    0.2570,,,,    7.0000,    0.0150,,,,,,1
SaS3AF,     7, 2030.0000,    1.5500,    0.2500,    0.4500,    0.3000,    0.0200,    0.1000,    0.0000,   33.0120,    0.2600,    0.1130,,,,    7.2000,    0.0075,,,,,,1
Sc,     1,  300.0000,    1.5800,    0.3100,    0.5000,    0.1900,    0.0200,    0.0260,    0.0300,   33.0120,    0.3340,    0.2200,,,,    7.0000,    0.0450,,,,,,1
Sc,     2, 1300.0000,    1.7800,    0.3950,    0.4350,    0.1700,    0.1100,    0.0670,    0.0300,    8.3700,    0.3510,    0.2530,,,,    7.0000,    0.0125,,,,,,1
Sc,     3, 2030.0000,    1.8400,    0.3350,    0.3230,    0.3420,    0.1100,    0.1030,    0.2300,   10.1520,    0.3230,    0.2140,,,,    7.9000,    0.0025,,,,,,1
Sho1AO,     1,  230.0000,    1.5000,    0.2400,    0.5500,    0.2100,    0.0100,    0.0400,    0.0000,   33.0120,    0.3040,    0.1630,,,,    6.7000,    0.0200,,,,,,1
Sho1AO,     2,  250.0000,    1.4500,    0.2400,    0.5400,    0.2200,    0.0000,    0.0800,    0.0000,   33.0120,    0.3030,    0.1630,,,,    7.0000,    0.0250,,,,,,1
Sho1AO,     3,  300.0000,    1.5500,    0.3000,    0.5500,    0.1500,    0.0000,    0.0800,    0.0000,   33.0120,    0.3410,    0.2200,,,,    7.0000,    0.0450,,,,,,1
Sho1AO,     4, 1020.0000,    1.4500,    0.2700,    0.2800,    0.4500,    0.0200,    0.1200,    0.0000,   33.0120,    0.3160,    0.1820,,,,    7.0000,    0.0200,,,,,,1
Sho1AO,     5, 1060.0000,    1.6000,    0.3200,    0.5000,    0.1800,    0.0000,    0.1100,    0.0000,   33.0120,    0.3260,    0.1940,,,,    7.0000,    0.0125,,,,,,1
Sho1AO,     6, 1070.0000,    1.5000,    0.2400,    0.5200,    0.2400,    0.0000,    0.1000,    0.0000,   33.0120,    0.2940,    0.1500,,,,    7.0000,    0.0100,,,,,,1
Sho1AO,     7, 2000.0000,    1.5500,    0.1800,    0.4000,    0.4200,    0.0700,    0.0900,    0.0500,   33.0120,    0.2540,    0.1070,,,,    7.4000,    0.0050,,,,,,1
Sho3AF,     1,  200.0000,    1.4600,    0.3000,    0.5200,    0.1800,    0.0000,    0.0700,    0.0000,   33.0120,    0.3110,    0.1710,,,,    7.0000,    0.0300,,,,,,1
Sho3AF,     2,  230.0000,    1.5200,    0.2400,    0.5500,    0.2100,    0.0300,    0.0400,    0.0000,   33.0120,    0.3260,    0.1990,,,,    6.7000,    0.0300,,,,,,1
Sho3AF,     3,  300.0000,    1.5800,    0.3000,    0.5500,    0.1500,    0.0000,    0.0800,    0.0000,   33.0120,    0.3360,    0.2170,,,,    7.0000,    0.0450,,,,,,1
Sho3AF,     4,  910.0000,    1.5200,    0.2500,    0.5100,    0.2400,    0.0000,    0.1000,    0.0000,   33.0120,    0.3110,    0.1700,,,,    7.0000,    0.0125,,,,,,1
Sho3AF,     5, 1020.0000,    1.4600,    0.2700,    0.2800,    0.4500,,    0.1100,    0.0000,   33.0120,    0.3190,    0.1840,,,,    6.5000,    0.0200,,,,,,1
Sho3AF,     6, 1060.0000,    1.6000,    0.3200,    0.5000,    0.1800,    0.0000,    0.1100,    0.0000,   33.0120,    0.3020,    0.1640,,,,    7.0000,    0.0075,,,,,,1
Sho3AF,     7, 2030.0000,    1.4200,    0.2000,    0.5000,    0.3000,    0.1000,    0.0500,    0.0000,   10.1520,    0.1930,    0.1070,,,,    7.0000,    0.0050,,,,,,1
ShUXAF,     1,  200.0000,    1.4600,    0.3000,    0.5200,    0.1800,    0.0000,    0.0700,    0.0000,   33.0120,    0.3110,    0.1710,,,,    7.0000,    0.0300,,,,,,1
ShUXAF,     2,  230.0000,    1.5200,    0.2400,    0.5500,    0.2100,    0.0300,    0.0400,    0.0000,   33.0120,    0.3260,    0.1990,,,,    6.7000,    0.0300,,,,,,1
ShUXAF,     3,  300.0000,    1.5800,    0.3000,    0.5500,    0.1500,    0.0000,    0.0800,    0.0000,   33.0120,    0.3360,    0.2170,,,,    7.0000,    0.0450,,,,,,1
ShUXAF,     4,  910.0000,    1.5200,    0.2500,    0.5100,    0.2400,    0.0000,    0.1000,    0.0000,   33.0120,    0.3110,    0.1700,,,,    7.0000,    0.0125,,,,,,1
ShUXAF,     5, 1020.0000,    1.4600,    0.2700,    0.2800,    0.4500,,    0.1100,    0.0000,   33.0120,    0.3190,    0.1840,,,,    6.5000,    0.0200,,,,,,1
ShUXAF,     6, 1060.0000,    1.6000,    0.3200,    0.5000,    0.1800,    0.0000,    0.1100,    0.0000,   33.0120,    0.3020,    0.1640,,,,    7.0000,    0.0075,,,,,,1
ShUXAF,     7, 2030.0000,    1.5500,    0.2500,    0.4500,    0.3000,    0.0200,    0.0400,    0.0000,   33.0120,    0.2600,    0.1130,,,,    7.2000,    0.0075,,,,,,1
ShUXAO,     1,  230.0000,    1.5000,    0.2400,    0.5500,    0.2100,    0.0100,    0.0400,    0.0000,   33.0120,    0.3040,    0.1630,,,,    6.7000,    0.0200,,,,,,1
ShUXAO,     2,  250.0000,    1.4500,    0.2400,    0.5400,    0.2200,    0.0000,    0.0800,    0.0000,   33.0120,    0.3030,    0.1630,,,,    7.0000,    0.0250,,,,,,1
ShUXAO,     3,  300.0000,    1.5500,    0.3000,    0.5500,    0.1500,    0.0000,    0.0800,    0.0000,   33.0120,    0.3410,    0.2200,,,,    7.0000,    0.0450,,,,,,1
ShUXAO,     4, 1020.0000,    1.4500,    0.2700,    0.2800,    0.4500,    0.0200,    0.1200,    0.0000,   33.0120,    0.3160,    0.1820,,,,    7.0000,    0.0200,,,,,,1
ShUXAO,     5, 1060.0000,    1.6000,    0.3200,    0.5000,    0.1800,    0.0000,    0.1100,    0.0000,   33.0120,    0.3260,    0.1940,,,,    7.0000,    0.0125,,,,,,1
ShUXAO,     6, 1070.0000,    1.5000,    0.2400,    0.5200,    0.2400,    0.0000,    0.1000,    0.0000,   33.0120,    0.2940,    0.1500,,,,    7.0000,    0.0100,,,,,,1
ShUXAO,     7, 2000.0000,    1.5500,    0.1800,    0.4000,    0.4200,    0.0700,    0.0900,    0.0500,   33.0120,    0.2540,    0.1070,,,,    7.4000,    0.0050,,,,,,1
Sk,     1,  200.0000,    1.5200,    0.2250,    0.5270,    0.2480,    0.0200,    0.0830,    0.0300,   33.0120,    0.3070,    0.1680,,,,    7.0000,    0.0300,,,,,,1
Sk,     2, 1570.0000,    1.6200,    0.2800,    0.5210,    0.1990,    0.0200,    0.0270,    0.0500,   33.0120,    0.3190,    0.1880,,,,    7.5000,    0.0125,,,,,,1
Sk,     3, 2030.0000,    1.8400,    0.3350,    0.3230,    0.3420,    0.1100,    0.1030,    0.2300,   10.1520,    0.3230,    0.2140,,,,    7.9000,    0.0025,,,,,,1
So,     1,  200.0000,    1.6100,    0.3000,    0.5200,    0.1800,    0.0000,    0.0700,    0.0000,   33.0120,    0.3320,    0.2050,,,,    7.0000,    0.0300,,,,,,1
So,     2,  300.0000,    1.5900,    0.3000,    0.5200,    0.1800,    0.0000,    0.0500,    0.0000,   33.0120,    0.3370,    0.2140,,,,    7.0000,    0.0400,,,,,,1
So,     3,  360.0000,    1.5900,    0.3000,    0.5200,    0.1800,    0.0000,    0.0500,    0.0000,   33.0120,    0.3370,    0.2140,,,,    7.0000,    0.0400,,,,,,1
So,     4,  910.0000,    1.6200,    0.2600,    0.4700,    0.2700,    0.0000,    0.0900,    0.0000,   33.0120,    0.3090,    0.1670,,,,    7.0000,    0.0125,,,,,,1
So,     5, 1060.0000,    1.6300,    0.3200,    0.5000,    0.1800,    0.0000,    0.0500,    0.0000,   33.0120,    0.3350,    0.2100,,,,    7.0000,    0.0250,,,,,,1
So,     6, 2000.0000,    1.4300,    0.1800,    0.4200,    0.4000,    0.1000,    0.0700,    0.0000,   10.1520,    0.1870,    0.1010,,,,    7.4000,    0.0075,,,,,,1
Sr,     1,  360.0000,    1.5800,    0.3100,    0.5000,    0.1900,    0.0200,    0.0260,    0.0300,   33.0120,    0.3340,    0.2200,,,,    7.0000,    0.0450,,,,,,1
Sr,     2, 1470.0000,    1.4700,    0.2850,    0.3730,    0.3420,    0.0300,    0.1020,    0.1000,   27.9360,    0.3070,    0.1720,,,,    7.3000,    0.0075,,,,,,1
Sr,     3, 1570.0000,    1.4200,    0.1750,    0.3000,    0.5250,    0.1100,    0.1500,    0.2000,   27.9360,    0.1870,    0.1000,,,,    7.5000,    0.0025,,,,,,1
Sr,     4, 2030.0000,    1.8400,    0.3350,    0.3230,    0.3420,    0.1100,    0.1030,    0.2300,   10.1520,    0.3230,    0.2140,,,,    7.9000,    0.0025,,,,,,1
ThB,     1,  430.0000,    1.4400,    0.1000,    0.2340,    0.6660,    0.0700,    0.1170,    0.0000,  101.6280,    0.1670,    0.0720,,,,    6.5000,    0.0125,,,,,,1
ThB,     2, 1470.0000,    1.5000,    0.2800,    0.3760,    0.3440,    0.0300,    0.1030,    0.0000,   33.0120,    0.3030,    0.1700,,,,    6.2000,    0.0075,,,,,,1
ThB,     3, 1650.0000,    1.5000,    0.2800,    0.3760,    0.3440,    0.0300,    0.1030,    0.0500,   33.0120,    0.3030,    0.1700,,,,    7.2000,    0.0075,,,,,,1
ThB,     4, 2030.0000,    1.5700,    0.0600,    0.0910,    0.8490,    0.1400,    0.1660,    0.2700, 1345.2120,    0.1270,    0.0420,,,,    7.9000,    0.0025,,,,,,1
TkA,     1,  180.0000,    1.4700,    0.2100,    0.3740,    0.4160,    0.0300,    0.1200,    0.0000,   33.0120,    0.2850,    0.1390,,,,    6.5000,    0.0200,,,,,,1
TkA,     2, 1450.0000,    1.5000,    0.2800,    0.3760,    0.3440,    0.0300,    0.1030,    0.0000,   33.0120,    0.3030,    0.1700,,,,    6.2000,    0.0075,,,,,,1
TkA,     3, 2030.0000,    1.5700,    0.0600,    0.0910,    0.8490,    0.1400,    0.1660,    0.2700, 1345.2120,    0.1270,    0.0420,,,,    7.9000,    0.0025,,,,,,1
UbBXB,     1,  230.0000,    1.5000,    0.2400,    0.5400,    0.2200,    0.0300,    0.0600,    0.0000,   33.0120,    0.3000,    0.1700,,,,    6.4000,    0.0200,,,,,,1
UbBXB,     2,  280.0000,    1.6600,    0.3500,    0.5000,    0.1500,    0.0200,    0.0500,    0.0000,   33.0120,    0.3500,    0.2500,,,,    6.4000,    0.0500,,,,,,1
UbBXB,     3,  740.0000,    1.8200,    0.4200,    0.3600,    0.2200,    0.0500,    0.0700,    0.0000,    3.3120,    0.3200,    0.2300,,,,    6.2000,    0.0075,,,,,,1
UbBXB,     4,  810.0000,    1.8000,    0.4200,    0.4200,    0.1600,    0.0400,    0.0500,    0.0000,    3.3120,    0.3000,    0.2200,,,,    6.5000,    0.0050,,,,,,1
UbBXB,     5,  860.0000,    1.8300,    0.4200,    0.4200,    0.1600,    0.0400,    0.0400,    0.0000,   10.1520,    0.3100,    0.2400,,,,    6.4000,    0.0125,,,,,,1
UbBXB,     6,  910.0000,    2.0200,    0.3600,    0.4000,    0.2400,    0.0800,    0.0700,    0.1200,    3.3120,    0.2700,    0.2600,,,,    7.3000,    0.0050,,,,,,1
UbBXB,     7,  940.0000,    2.0000,    0.3500,    0.4000,    0.2500,    0.0600,    0.0700,    0.1200,    3.3120,    0.2500,    0.2300,,,,    7.6000,    0.0025,,,,,,1
UbBXB,     8, 1450.0000,    1.8300,    0.4200,    0.3800,    0.2000,    0.0400,    0.0500,    0.0000,   10.1520,    0.3200,    0.2400,,,,    7.0000,    0.0125,,,,,,1
UbBXB,     9, 2000.0000,    2.0500,    0.3300,    0.4500,    0.2200,    0.0700,    0.0600,    0.2400,    2.6640,    0.2200,    0.2000,,,,    8.0000,    0.0025,,,,,,1
UeB,     1,  200.0000,    1.5000,    0.2000,    0.3790,    0.4210,    0.1100,    0.1220,    0.0000,   33.0120,    0.2740,    0.1330,,,,    6.5000,    0.0200,,,,,,1
UeB,     2,  690.0000,    1.8100,    0.3900,    0.3200,    0.2900,    0.1400,    0.0820,    0.0000,   27.9360,    0.3110,    0.2260,,,,    6.7000,    0.0075,,,,,,1
UeB,     3, 1020.0000,    1.5400,    0.3500,    0.3170,    0.3330,    0.3200,    0.1010,    0.2500,   33.0120,    0.2550,    0.1660,,,,    7.5000,    0.0075,,,,,,1
UeB,     4, 1520.0000,    1.7900,    0.0500,    0.1000,    0.8500,    0.4600,    0.1000,    0.5200,  330.2640,    0.0620,    0.0210,,,,    7.9000,    0.0075,,,,,,1
UeGXB,     1,  230.0000,    1.5800,    0.2400,    0.5400,    0.2200,    0.0300,    0.0600,    0.0000,   10.1520,    0.2900,    0.1500,,,,    6.4000,    0.0200,,,,,,1
UeGXB,     2,  280.0000,    1.6600,    0.3500,    0.5000,    0.1500,    0.0200,    0.0500,    0.0000,   33.0120,    0.3500,    0.2600,,,,    6.4000,    0.0500,,,,,,1
UeGXB,     3,  740.0000,    1.8200,    0.4200,    0.3600,    0.2200,    0.0500,    0.0700,    0.0000,    3.3120,    0.3200,    0.2400,,,,    6.2000,    0.0100,,,,,,1
UeGXB,     4,  810.0000,    1.8000,    0.4200,    0.4200,    0.1600,    0.0400,    0.0500,    0.0000,    3.3120,    0.3200,    0.2400,,,,    6.5000,    0.0100,,,,,,1
UeGXB,     5,  860.0000,    2.0200,    0.3600,    0.4000,    0.2400,    0.0800,    0.0700,    0.1200,    3.3120,    0.2700,    0.2400,,,,    7.3000,    0.0050,,,,,,1
UeGXB,     6,  940.0000,    2.0000,    0.3500,    0.4000,    0.2500,    0.0600,    0.0700,    0.1200,    3.3120,    0.2800,    0.2500,,,,    7.6000,    0.0025,,,,,,1
UeGXB,     7, 1450.0000,    1.8300,    0.4200,    0.3800,    0.2000,    0.0400,    0.0500,    0.0000,   10.1520,    0.3300,    0.2400,,,,    7.0000,    0.0100,,,,,,1
UeGXB,     8, 2000.0000,    2.0900,    0.3600,    0.3900,    0.2500,    0.0800,    0.0700,    0.2600,    2.6640,    0.2400,    0.2100,,,,    7.9000,    0.0025,,,,,,1
UgBXA,     1,  230.0000,    1.5800,    0.2400,    0.5400,    0.2200,    0.0300,    0.0600,    0.0000,   10.1520,    0.2900,    0.1500,,,,    6.2000,    0.0150,,,,,,1
UgBXA,     2,  250.0000,    1.5000,    0.2200,    0.5600,    0.2200,    0.0300,    0.0600,    0.0000,   33.0120,    0.3000,    0.1700,,,,    6.4000,    0.0250,,,,,,1
UgBXA,     3,  280.0000,    1.6600,    0.3500,    0.5000,    0.1500,    0.0200,    0.0500,    0.0000,   33.0120,    0.3500,    0.2500,,,,    6.4000,    0.0500,,,,,,1
UgBXA,     4,  740.0000,    1.8200,    0.4200,    0.3600,    0.2200,    0.0500,    0.0700,    0.0000,    3.3120,    0.3200,    0.2300,,,,    6.2000,    0.0075,,,,,,1
UgBXA,     5,  830.0000,    1.8000,    0.4200,    0.4200,    0.1600,    0.0400,    0.0500,    0.0000,    3.3120,    0.3000,    0.2200,,,,    6.5000,    0.0050,,,,,,1
UgBXA,     6,  860.0000,    1.8300,    0.4200,    0.4200,    0.1600,    0.0400,    0.0400,    0.0000,   10.1520,    0.3100,    0.2400,,,,    6.4000,    0.0125,,,,,,1
UgBXA,     7,  910.0000,    2.0200,    0.3600,    0.4000,    0.2400,    0.0800,    0.0700,    0.1200,    3.3120,    0.2700,    0.2600,,,,    7.3000,    0.0050,,,,,,1
UgBXA,     8,  990.0000,    2.0000,    0.3500,    0.4000,    0.2500,    0.0600,    0.0700,    0.1200,    3.3120,    0.2500,    0.2300,,,,    7.6000,    0.0025,,,,,,1
UgBXA,     9, 1450.0000,    1.8300,    0.4200,    0.3800,    0.2000,    0.0400,    0.0500,    0.0000,   10.1520,    0.3200,    0.2400,,,,    7.0000,    0.0125,,,,,,1
UgBXA,    10, 2000.0000,    2.0500,    0.3300,    0.4500,    0.2200,    0.0700,    0.0600,    0.2400,    2.6640,    0.2200,    0.2000,,,,    8.0000,    0.0025,,,,,,1
UhA,     1,  300.0000,    1.4500,    0.1600,    0.5430,    0.2970,    0.0700,    0.0950,    0.0000,   33.0120,    0.2590,    0.1100,,,,    5.9000,    0.0200,,,,,,1
UhA,     2,  610.0000,    1.6600,    0.2700,    0.3780,    0.3520,    0.1400,    0.1050,    0.0000,   33.0120,    0.2890,    0.1650,,,,    6.2000,    0.0025,,,,,,1
UhA,     3,  910.0000,    1.9500,    0.3900,    0.3900,    0.2200,    0.0500,    0.0620,    0.1500,    2.5560,    0.3040,    0.2680,,,,    7.3000,    0.0025,,,,,,1
UkA,     1,  200.0000,    1.3600,    0.1600,    0.4020,    0.4380,    0.1100,    0.1230,    0.0000,   33.0120,    0.2610,    0.1140,,,,    6.5000,    0.0300,,,,,,1
UkA,     2,  760.0000,    1.6600,    0.2650,    0.2500,    0.4850,    0.1400,    0.0980,    0.0000,   33.0120,    0.2350,    0.1690,,,,    6.2000,    0.0075,,,,,,1
UkA,     3, 1520.0000,    1.4800,    0.0900,    0.1000,    0.8100,    0.1800,    0.0500,    0.2000,  330.2640,    0.1280,    0.0470,,,,    7.9000,    0.0020,,,,,,1
UnHXAF,     1,  200.0000,    1.4600,    0.3000,    0.5200,    0.1800,    0.0000,    0.0700,    0.0000,   33.0120,    0.3110,    0.1710,,,,    7.0000,    0.0300,,,,,,1
UnHXAF,     2,  230.0000,    1.5200,    0.2400,    0.5500,    0.2100,    0.0300,    0.0400,    0.0000,   33.0120,    0.3260,    0.1990,,,,    6.7000,    0.0300,,,,,,1
UnHXAF,     3,  300.0000,    1.5800,    0.3000,    0.5500,    0.1500,    0.0000,    0.0800,    0.0000,   33.0120,    0.3360,    0.2170,,,,    7.0000,    0.0450,,,,,,1
UnHXAF,     4,  910.0000,    1.5200,    0.2500,    0.5100,    0.2400,    0.0000,    0.1000,    0.0000,   33.0120,    0.3110,    0.1700,,,,    7.0000,    0.0125,,,,,,1
UnHXAF,     5, 1020.0000,    1.4600,    0.2700,    0.2800,    0.4500,,    0.1100,    0.0000,   33.0120,    0.3190,    0.1840,,,,    6.5000,    0.0200,,,,,,1
